[CSV]host,iter,algo,n,avgDeg,alpha,T,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]gluten,2,HyperGen,46415888,10,0.6,0.0,7326.5,223136125,9.61464
[CSV]gluten,2,HyperGen,100000000,10,0.6,0.0,14157,475998800,9.51998
[CSV]gluten,2,HyperGen,10000,100,0.6,0.0,8.17037,513578,102.716
[CSV]gluten,2,HyperGen,10000,100,0.6,0.0,9.44379,549033,109.807
[CSV]gluten,2,HyperGen,21544,100,0.6,0.0,13.9898,1148730,106.64
[CSV]gluten,2,HyperGen,46415,100,0.6,0.0,23.0856,2385375,102.785
[CSV]gluten,2,HyperGen,100000,100,0.6,0.0,38.4128,5111934,102.239
[CSV]gluten,2,HyperGen,215443,100,0.6,0.0,79.485,11703307,108.644
[CSV]gluten,2,HyperGen,464158,100,0.6,0.0,120.821,24197532,104.264
[CSV]gluten,2,HyperGen,1000000,100,0.6,0.0,260.74,52939234,105.878
[CSV]gluten,2,HyperGen,2154434,100,0.6,0.0,501.568,112214079,104.17
[CSV]gluten,2,HyperGen,4641588,100,0.6,0.0,1053.75,245450026,105.761
[CSV]gluten,2,HyperGen,10000000,100,0.6,0.0,2216.29,507337214,101.467
[CSV]gluten,2,HyperGen,21544346,100,0.6,0.0,4808.26,1117440900,103.734
[CSV]gluten,2,HyperGen,46415888,100,0.6,0.0,10544.6,2415004283,104.059
[CSV]gluten,2,HyperGen,100000000,100,0.6,0.0,20826.2,5048715820,100.974
[CSV]gluten,2,HyperGen,21544,1000,0.6,0.0,60.8242,9974977,926.01
[CSV]gluten,2,HyperGen,46415,1000,0.6,0.0,64.1879,22401327,965.262
[CSV]gluten,2,HyperGen,100000,1000,0.6,0.0,94.3179,50779002,1015.58
[CSV]gluten,2,HyperGen,215443,1000,0.6,0.0,160.42,110452876,1025.36
[CSV]gluten,2,HyperGen,464158,1000,0.6,0.0,297.678,244183878,1052.16
[CSV]gluten,2,HyperGen,1000000,1000,0.6,0.0,605.236,517617621,1035.24
[CSV]gluten,2,HyperGen,2154434,1000,0.6,0.0,1284.04,1110736507,1031.12
[CSV]gluten,2,HyperGen,4641588,1000,0.6,0.0,2712.16,2386131120,1028.15
[CSV]gluten,2,HyperGen,10000000,1000,0.6,0.0,5977.18,5227064966,1045.41
[CSV]gluten,2,HyperGen,21544346,1000,0.6,0.0,12042,11094619196,1029.93
[CSV]gluten,2,HyperGen,46415888,1000,0.6,0.0,26088,23911597652,1030.32
[CSV]gluten,2,HyperGen,100000000,1000,0.6,0.0,56955.8,51704322618,1034.09
[CSV]gluten,2,HyperGen,10000,10,1,0.0,32.1985,53951,10.7902
[CSV]gluten,2,HyperGen,10000,10,1,0.0,27.2422,50622,10.1244
[CSV]gluten,2,HyperGen,21544,10,1,0.0,9.16485,111891,10.3872
[CSV]gluten,2,HyperGen,46415,10,1,0.0,34.0619,235326,10.1401
[CSV]gluten,2,HyperGen,100000,10,1,0.0,20.1949,510429,10.2086
[CSV]gluten,2,HyperGen,215443,10,1,0.0,37.3227,1099730,10.209
[CSV]gluten,2,HyperGen,464158,10,1,0.0,87.5958,2339177,10.0792
[CSV]gluten,2,HyperGen,1000000,10,1,0.0,145.312,4983017,9.96603
[CSV]gluten,2,HyperGen,2154434,10,1,0.0,331.596,10810474,10.0356
[CSV]gluten,2,HyperGen,4641588,10,1,0.0,743.184,23231915,10.0103
[CSV]gluten,2,HyperGen,10000000,10,1,0.0,1365.17,49875207,9.97504
[CSV]gluten,2,HyperGen,21544346,10,1,0.0,2880.58,106990843,9.93215
[CSV]gluten,2,HyperGen,46415888,10,1,0.0,6362.02,224418225,9.66989
[CSV]gluten,2,HyperGen,100000000,10,1,0.0,12505.2,458552741,9.17105
[CSV]gluten,2,HyperGen,10000,100,1,0.0,8.92152,534724,106.945
[CSV]gluten,2,HyperGen,10000,100,1,0.0,8.19625,517723,103.545
[CSV]gluten,2,HyperGen,21544,100,1,0.0,12.6662,1119355,103.913
[CSV]gluten,2,HyperGen,46415,100,1,0.0,22.6702,2403038,103.546
[CSV]gluten,2,HyperGen,100000,100,1,0.0,35.6601,5281962,105.639
[CSV]gluten,2,HyperGen,215443,100,1,0.0,54.9387,11058230,102.656
[CSV]gluten,2,HyperGen,464158,100,1,0.0,102.182,23598629,101.684
[CSV]gluten,2,HyperGen,1000000,100,1,0.0,209.949,50526806,101.054
[CSV]gluten,2,HyperGen,2154434,100,1,0.0,448.271,108894167,101.088
[CSV]gluten,2,HyperGen,4641588,100,1,0.0,893.657,233844101,100.76
[CSV]gluten,2,HyperGen,10000000,100,1,0.0,1909.65,502351863,100.47
[CSV]gluten,2,HyperGen,21544346,100,1,0.0,4437.21,1077621263,100.038
[CSV]gluten,2,HyperGen,46415888,100,1,0.0,9342.18,2325205609,100.19
[CSV]gluten,2,HyperGen,100000000,100,1,0.0,19886.7,4996037175,99.9207
[CSV]gluten,2,HyperGen,21544,1000,1,0.0,49.6008,10604699,984.469
[CSV]gluten,2,HyperGen,46415,1000,1,0.0,65.2112,23790382,1025.12
[CSV]gluten,2,HyperGen,100000,1000,1,0.0,78.4004,52333159,1046.66
[CSV]gluten,2,HyperGen,215443,1000,1,0.0,156.937,111610756,1036.1
[CSV]gluten,2,HyperGen,464158,1000,1,0.0,295.817,241311410,1039.78
[CSV]gluten,2,HyperGen,1000000,1000,1,0.0,585.172,518043787,1036.09
[CSV]gluten,2,HyperGen,2154434,1000,1,0.0,1227.16,1096875335,1018.25
[CSV]gluten,2,HyperGen,4641588,1000,1,0.0,2561.99,2363292043,1018.31
[CSV]gluten,2,HyperGen,10000000,1000,1,0.0,5431.95,5045770911,1009.15
[CSV]gluten,2,HyperGen,21544346,1000,1,0.0,11602.4,10869491303,1009.03
[CSV]gluten,2,HyperGen,46415888,1000,1,0.0,24746.2,23315170929,1004.62
[CSV]gluten,2,HyperGen,100000000,1000,1,0.0,53051.7,50192594061,1003.85
[CSV]gluten,3,HyperGen,10000,10,0.6,0.0,16.2844,43880,8.776
[CSV]gluten,3,HyperGen,10000,10,0.6,0.0,6.9149,43761,8.7522
[CSV]gluten,3,HyperGen,21544,10,0.6,0.0,9.50248,115193,10.6937
[CSV]gluten,3,HyperGen,46415,10,0.6,0.0,17.971,246144,10.6062
[CSV]gluten,3,HyperGen,100000,10,0.6,0.0,26.3807,551556,11.0311
[CSV]gluten,3,HyperGen,215443,10,0.6,0.0,44.2123,1081342,10.0383
[CSV]gluten,3,HyperGen,464158,10,0.6,0.0,85.0029,2413127,10.3979
[CSV]gluten,3,HyperGen,1000000,10,0.6,0.0,174.56,5153925,10.3079
[CSV]gluten,3,HyperGen,2154434,10,0.6,0.0,360.456,11599827,10.7683
[CSV]gluten,3,HyperGen,4641588,10,0.6,0.0,771.802,22965349,9.89547
[CSV]gluten,3,HyperGen,10000000,10,0.6,0.0,1467.75,49367700,9.87354
[CSV]gluten,3,HyperGen,21544346,10,0.6,0.0,3077.06,106643274,9.89989
[CSV]gluten,3,HyperGen,46415888,10,0.6,0.0,6536.66,224261518,9.66314
[CSV]gluten,3,HyperGen,100000000,10,0.6,0.0,14065.9,509712557,10.1943
[CSV]gluten,3,HyperGen,10000,100,0.6,0.0,37.6796,525305,105.061
[CSV]gluten,3,HyperGen,10000,100,0.6,0.0,29.0184,523013,104.603
[CSV]gluten,3,HyperGen,21544,100,0.6,0.0,23.307,1055516,97.987
[CSV]gluten,3,HyperGen,46415,100,0.6,0.0,36.4471,2444182,105.319
[CSV]gluten,3,HyperGen,100000,100,0.6,0.0,48.6449,5300142,106.003
[CSV]gluten,3,HyperGen,215443,100,0.6,0.0,64.6621,10928178,101.448
[CSV]gluten,3,HyperGen,464158,100,0.6,0.0,128.424,23593039,101.66
[CSV]gluten,3,HyperGen,1000000,100,0.6,0.0,257.406,51683796,103.368
[CSV]gluten,3,HyperGen,2154434,100,0.6,0.0,492.976,111291780,103.314
[CSV]gluten,3,HyperGen,4641588,100,0.6,0.0,1036.39,236122945,101.742
[CSV]gluten,3,HyperGen,10000000,100,0.6,0.0,2244.08,514395922,102.879
[CSV]gluten,3,HyperGen,21544346,100,0.6,0.0,4823.6,1115932364,103.594
[CSV]gluten,3,HyperGen,46415888,100,0.6,0.0,10531.9,2444206126,105.318
[CSV]gluten,3,HyperGen,100000000,100,0.6,0.0,21025.9,4927807947,98.5562
[CSV]gluten,3,HyperGen,21544,1000,0.6,0.0,64.0728,9945729,923.295
[CSV]gluten,3,HyperGen,46415,1000,0.6,0.0,56.2476,22080255,951.428
[CSV]gluten,3,HyperGen,100000,1000,0.6,0.0,78.6014,50897453,1017.95
[CSV]gluten,3,HyperGen,215443,1000,0.6,0.0,166.57,109957105,1020.75
[CSV]gluten,3,HyperGen,464158,1000,0.6,0.0,313.681,233795427,1007.4
[CSV]gluten,3,HyperGen,1000000,1000,0.6,0.0,702.62,522111636,1044.22
[CSV]gluten,3,HyperGen,2154434,1000,0.6,0.0,1371.78,1104889169,1025.69
[CSV]gluten,3,HyperGen,4641588,1000,0.6,0.0,2812.15,2443730606,1052.97
[CSV]gluten,3,HyperGen,10000000,1000,0.6,0.0,5922.86,5202648282,1040.53
[CSV]gluten,3,HyperGen,21544346,1000,0.6,0.0,12152.4,11170706100,1037
[CSV]gluten,3,HyperGen,46415888,1000,0.6,0.0,26581.2,24329484664,1048.33
[CSV]gluten,3,HyperGen,100000000,1000,0.6,0.0,56939.6,51715016184,1034.3
[CSV]gluten,3,HyperGen,10000,10,1,0.0,32.5258,53044,10.6088
[CSV]gluten,3,HyperGen,10000,10,1,0.0,8.85767,52444,10.4888
[CSV]gluten,3,HyperGen,21544,10,1,0.0,11.4366,116582,10.8227
[CSV]gluten,3,HyperGen,46415,10,1,0.0,15.9259,234997,10.1259
[CSV]gluten,3,HyperGen,100000,10,1,0.0,45.6386,504170,10.0834
[CSV]gluten,3,HyperGen,215443,10,1,0.0,47.5779,1086094,10.0824
[CSV]gluten,3,HyperGen,464158,10,1,0.0,75.9844,2365528,10.1928
[CSV]gluten,3,HyperGen,1000000,10,1,0.0,141.652,5008311,10.0166
[CSV]gluten,3,HyperGen,2154434,10,1,0.0,335.453,10764200,9.9926
[CSV]gluten,3,HyperGen,4641588,10,1,0.0,708.832,23215538,10.0033
[CSV]gluten,3,HyperGen,10000000,10,1,0.0,1484.82,49915417,9.98308
[CSV]gluten,3,HyperGen,21544346,10,1,0.0,2980.6,106817030,9.91602
[CSV]gluten,3,HyperGen,46415888,10,1,0.0,6152.56,224503317,9.67355
[CSV]gluten,3,HyperGen,100000000,10,1,0.0,13087.4,459218833,9.18438
[CSV]gluten,3,HyperGen,10000,100,1,0.0,10.7745,532454,106.491
[CSV]gluten,3,HyperGen,10000,100,1,0.0,12.4074,534390,106.878
[CSV]gluten,3,HyperGen,21544,100,1,0.0,31.5347,1102765,102.373
[CSV]gluten,3,HyperGen,46415,100,1,0.0,25.3836,2382952,102.68
[CSV]gluten,3,HyperGen,100000,100,1,0.0,29.8281,5157542,103.151
[CSV]gluten,3,HyperGen,215443,100,1,0.0,54.0492,11186016,103.842
[CSV]gluten,3,HyperGen,464158,100,1,0.0,111.949,23514409,101.321
[CSV]gluten,3,HyperGen,1000000,100,1,0.0,225.532,50469599,100.939
[CSV]gluten,3,HyperGen,2154434,100,1,0.0,478.207,108363981,100.596
[CSV]gluten,3,HyperGen,4641588,100,1,0.0,927.809,233678556,100.689
[CSV]gluten,3,HyperGen,10000000,100,1,0.0,1885.51,502149194,100.43
[CSV]gluten,3,HyperGen,21544346,100,1,0.0,4474.28,1079362992,100.199
[CSV]gluten,3,HyperGen,46415888,100,1,0.0,9165.94,2322055546,100.054
[CSV]gluten,3,HyperGen,100000000,100,1,0.0,19526.3,4996875870,99.9375
[CSV]gluten,3,HyperGen,21544,1000,1,0.0,66.4242,10673665,990.871
[CSV]gluten,3,HyperGen,46415,1000,1,0.0,73.6586,23997465,1034.04
[CSV]gluten,3,HyperGen,100000,1000,1,0.0,82.4859,53035242,1060.7
[CSV]gluten,3,HyperGen,215443,1000,1,0.0,147.485,113438642,1053.07
[CSV]gluten,3,HyperGen,464158,1000,1,0.0,294.554,240394233,1035.83
[CSV]gluten,3,HyperGen,1000000,1000,1,0.0,609.946,515761525,1031.52
[CSV]gluten,3,HyperGen,2154434,1000,1,0.0,1234.48,1098848728,1020.08
[CSV]gluten,3,HyperGen,4641588,1000,1,0.0,2573.27,2358782900,1016.37
[CSV]gluten,3,HyperGen,10000000,1000,1,0.0,5424.26,5067388277,1013.48
[CSV]gluten,3,HyperGen,21544346,1000,1,0.0,11651.2,10860797863,1008.23
[CSV]gluten,3,HyperGen,46415888,1000,1,0.0,24919.6,23309680080,1004.38
