[CSV]host,iter,algo,n,avgDeg,alpha,T,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]compute5,4,HyperGen,2154434,10,0.6,0.0,1602.54,10339310,9.59817
[CSV]compute5,4,HyperGen,4641588,10,0.6,0.0,3513.96,25428621,10.9569
[CSV]compute5,4,HyperGen,10000000,10,0.6,0.0,8072.14,47842062,9.56841
[CSV]compute5,4,HyperGen,21544346,10,0.6,0.0,17208.2,109300628,10.1466
[CSV]compute5,4,HyperGen,46415888,10,0.6,0.0,37156,260788893,11.2371
[CSV]compute5,4,HyperGen,100000000,10,0.6,0.0,69159.3,485444964,9.7089
[CSV]compute5,4,HyperGen,10000,100,0.6,0.0,13.467,475642,95.1284
[CSV]compute5,4,HyperGen,10000,100,0.6,0.0,13.5825,530463,106.093
[CSV]compute5,4,HyperGen,21544,100,0.6,0.0,29.3834,1079250,100.19
[CSV]compute5,4,HyperGen,46415,100,0.6,0.0,62.941,2484171,107.042
[CSV]compute5,4,HyperGen,100000,100,0.6,0.0,123.497,5211476,104.23
[CSV]compute5,4,HyperGen,215443,100,0.6,0.0,264.929,11223678,104.192
[CSV]compute5,4,HyperGen,464158,100,0.6,0.0,571.029,24154801,104.08
[CSV]compute5,4,HyperGen,1000000,100,0.6,0.0,1234.91,53700431,107.401
[CSV]compute5,4,HyperGen,2154434,100,0.6,0.0,2882.47,113807698,105.65
[CSV]compute5,4,HyperGen,4641588,100,0.6,0.0,6197.94,241878299,104.222
[CSV]compute5,4,HyperGen,10000000,100,0.6,0.0,13351.9,505002299,101
[CSV]compute5,4,HyperGen,21544346,100,0.6,0.0,26068,1112784176,103.302
[CSV]compute5,4,HyperGen,46415888,100,0.6,0.0,55789.1,2353539124,101.411
[CSV]compute5,4,HyperGen,100000000,100,0.6,0.0,132299,5074468275,101.489
[CSV]compute5,4,HyperGen,21544,1000,0.6,0.0,85.1622,10248779,951.428
[CSV]compute5,4,HyperGen,46415,1000,0.6,0.0,182.497,23235633,1001.21
[CSV]compute5,4,HyperGen,100000,1000,0.6,0.0,389.7,49944832,998.897
[CSV]compute5,4,HyperGen,215443,1000,0.6,0.0,922.412,112168103,1041.28
[CSV]compute5,4,HyperGen,464158,1000,0.6,0.0,1970.01,242314425,1044.1
[CSV]compute5,4,HyperGen,1000000,1000,0.6,0.0,3923.64,512564272,1025.13
[CSV]compute5,4,HyperGen,2154434,1000,0.6,0.0,8453.93,1108072977,1028.64
[CSV]compute5,4,HyperGen,4641588,1000,0.6,0.0,18227.9,2410347181,1038.59
[CSV]compute5,4,HyperGen,10000000,1000,0.6,0.0,39211.4,5172965316,1034.59
[CSV]compute5,4,HyperGen,21544346,1000,0.6,0.0,90158.3,10878533456,1009.87
[CSV]compute5,4,HyperGen,46415888,1000,0.6,0.0,196966,23864874959,1028.31
[CSV]compute5,4,HyperGen,10000,10,1,0.0,7.43756,55659,11.1318
[CSV]compute5,4,HyperGen,10000,10,1,0.0,7.6618,48549,9.7098
[CSV]compute5,4,HyperGen,21544,10,1,0.0,16.51,111687,10.3683
[CSV]compute5,4,HyperGen,46415,10,1,0.0,32.9568,229326,9.88155
[CSV]compute5,4,HyperGen,100000,10,1,0.0,70.9216,503465,10.0693
[CSV]compute5,4,HyperGen,215443,10,1,0.0,146.244,1069879,9.9319
[CSV]compute5,4,HyperGen,464158,10,1,0.0,328.508,2332084,10.0487
[CSV]compute5,4,HyperGen,1000000,10,1,0.0,672.569,5021635,10.0433
[CSV]compute5,4,HyperGen,2154434,10,1,0.0,1458.45,10851441,10.0736
[CSV]compute5,4,HyperGen,4641588,10,1,0.0,3329.11,23233344,10.0109
[CSV]compute5,4,HyperGen,10000000,10,1,0.0,7052.48,49985226,9.99705
[CSV]compute5,4,HyperGen,21544346,10,1,0.0,15524.5,107046591,9.93733
[CSV]compute5,4,HyperGen,46415888,10,1,0.0,31611.5,224386242,9.66851
[CSV]compute5,4,HyperGen,100000000,10,1,0.0,69262.2,458484736,9.16969
[CSV]compute5,4,HyperGen,10000,100,1,0.0,12.1513,529319,105.864
[CSV]compute5,4,HyperGen,10000,100,1,0.0,12.3932,528753,105.751
[CSV]compute5,4,HyperGen,21544,100,1,0.0,25.0959,1126676,104.593
[CSV]compute5,4,HyperGen,46415,100,1,0.0,53.395,2340986,100.872
[CSV]compute5,4,HyperGen,100000,100,1,0.0,113.544,4980373,99.6075
[CSV]compute5,4,HyperGen,215443,100,1,0.0,246.021,10827384,100.513
[CSV]compute5,4,HyperGen,464158,100,1,0.0,523.048,23476995,101.159
[CSV]compute5,4,HyperGen,1000000,100,1,0.0,1099.74,49964445,99.9289
[CSV]compute5,4,HyperGen,2154434,100,1,0.0,2380.37,108026123,100.283
[CSV]compute5,4,HyperGen,4641588,100,1,0.0,5075.19,232557224,100.206
[CSV]compute5,4,HyperGen,10000000,100,1,0.0,11106.4,500810272,100.162
[CSV]compute5,4,HyperGen,21544346,100,1,0.0,23788.1,1078795478,100.147
[CSV]compute5,4,HyperGen,46415888,100,1,0.0,50837.8,2320661939,99.9943
[CSV]compute5,4,HyperGen,100000000,100,1,0.0,112551,4990365943,99.8073
[CSV]compute5,4,HyperGen,21544,1000,1,0.0,90.1137,11237281,1043.19
[CSV]compute5,4,HyperGen,46415,1000,1,0.0,190.619,24101069,1038.5
[CSV]compute5,4,HyperGen,100000,1000,1,0.0,404.199,51844085,1036.88
[CSV]compute5,4,HyperGen,215443,1000,1,0.0,866.173,111692518,1036.86
[CSV]compute5,4,HyperGen,464158,1000,1,0.0,1827.33,235281601,1013.8
[CSV]compute5,4,HyperGen,1000000,1000,1,0.0,3960.83,509462179,1018.92
[CSV]compute5,4,HyperGen,2154434,1000,1,0.0,8449.41,1086518183,1008.63
[CSV]compute5,4,HyperGen,4641588,1000,1,0.0,18186.6,2336445096,1006.74
[CSV]compute5,4,HyperGen,10000000,1000,1,0.0,39274.5,5021548584,1004.31
[CSV]compute5,4,HyperGen,21544346,1000,1,0.0,84436.5,10792491784,1001.89
[CSV]compute5,4,HyperGen,46415888,1000,1,0.0,181658,23292357827,1003.64
