host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
compute5,nkgen,0,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,2154,10,0,5922,0,1,190
compute5,nkgen,0,0.9,3.0,4641,10,0,13955,0,3,600
compute5,nkgen,0,0.9,3.0,10000,10,0,32322,1,6,1965
compute5,nkgen,0,0.9,3.0,21544,10,0,70512,3,12,6153
compute5,nkgen,0,0.9,3.0,46415,10,0,156973,8,30,17329
compute5,nkgen,0,0.9,3.0,100000,10,0,353797,18,58,49428
compute5,nkgen,0,0.9,3.0,215443,10,0,785896,41,157,159171
compute5,nkgen,0,0.9,3.0,464158,10,0,1749767,92,327,477670
compute5,nkgen,0,0.9,3.0,1000000,10,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,2154434,10,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,4641588,10,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,10000000,10,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,21544346,10,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,46415888,10,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,100000000,10,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,2154,100,0,46513,0,1,247
compute5,nkgen,0,0.9,3.0,4641,100,0,105737,0,3,720
compute5,nkgen,0,0.9,3.0,10000,100,0,260629,1,6,2272
compute5,nkgen,0,0.9,3.0,21544,100,0,598011,4,12,6825
compute5,nkgen,0,0.9,3.0,46415,100,0,1370676,8,30,21806
compute5,nkgen,0,0.9,3.0,100000,100,0,3137745,19,57,66030
compute5,nkgen,0,0.9,3.0,215443,100,0,6998409,42,150,209278
compute5,nkgen,0,0.9,3.0,464158,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,1000000,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,2154434,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,4641588,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,10000000,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,21544346,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,46415888,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,100000000,100,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,4641,1000,0,784132,0,3,1476
compute5,nkgen,0,0.9,3.0,10000,1000,0,1858532,1,6,4256
compute5,nkgen,0,0.9,3.0,21544,1000,0,4609696,4,12,12135
compute5,nkgen,0,0.9,3.0,46415,1000,0,11044979,9,30,35255
compute5,nkgen,0,0.9,3.0,100000,1000,0,25811739,20,58,96827
compute5,nkgen,0,0.9,3.0,215443,1000,0,59841954,44,149,292582
compute5,nkgen,0,0.9,3.0,464158,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,1000000,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,0,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,2.2,2154,10,0,11522,0,0,3
compute5,nkgen,1,0.0,2.2,4641,10,0,23988,0,0,8
compute5,nkgen,1,0.0,2.2,10000,10,0,49734,1,0,18
compute5,nkgen,1,0.0,2.2,21544,10,0,102538,4,1,35
compute5,nkgen,1,0.0,2.2,46415,10,0,225245,8,3,77
compute5,nkgen,1,0.0,2.2,100000,10,0,438539,19,7,149
compute5,nkgen,1,0.0,2.2,215443,10,0,1127668,44,16,337
compute5,nkgen,1,0.0,2.2,464158,10,0,2268153,102,36,713
compute5,nkgen,1,0.0,2.2,1000000,10,0,5855793,231,90,1478
compute5,nkgen,1,0.0,2.2,2154434,10,0,11282927,520,220,3210
compute5,nkgen,1,0.0,2.2,4641588,10,0,22541661,1267,506,7154
compute5,nkgen,1,0.0,2.2,10000000,10,0,48378196,3001,1176,16214
compute5,nkgen,1,0.0,2.2,21544346,10,0,117551980,6823,2615,33728
compute5,nkgen,1,0.0,2.2,46415888,10,0,225414683,15640,5959,74412
compute5,nkgen,1,0.0,2.2,100000000,10,0,488022747,35262,13262,168481
compute5,nkgen,1,0.0,2.2,2154,100,0,97418,0,0,14
compute5,nkgen,1,0.0,2.2,4641,100,0,217883,0,0,32
compute5,nkgen,1,0.0,2.2,10000,100,0,504027,1,0,75
compute5,nkgen,1,0.0,2.2,21544,100,0,1010897,4,1,151
compute5,nkgen,1,0.0,2.2,46415,100,0,2252086,9,3,336
compute5,nkgen,1,0.0,2.2,100000,100,0,4680314,19,7,708
compute5,nkgen,1,0.0,2.2,215443,100,0,10977352,44,16,1638
compute5,nkgen,1,0.0,2.2,464158,100,0,22205486,101,37,3271
compute5,nkgen,1,0.0,2.2,1000000,100,0,47736295,229,88,6018
compute5,nkgen,1,0.0,2.2,2154434,100,0,103208634,519,223,12074
compute5,nkgen,1,0.0,2.2,4641588,100,0,237087093,1267,513,25769
compute5,nkgen,1,0.0,2.2,10000000,100,0,493219381,3012,1200,52783
compute5,nkgen,1,0.0,2.2,21544346,100,0,1066486540,7002,2668,108040
compute5,nkgen,1,0.0,2.2,46415888,100,0,2306737748,16228,6112,230724
compute5,nkgen,1,0.0,2.2,100000000,100,0,4886998922,36865,13487,492168
compute5,nkgen,1,0.0,2.2,4641,1000,0,1994687,0,0,235
compute5,nkgen,1,0.0,2.2,10000,1000,0,4506239,1,0,538
compute5,nkgen,1,0.0,2.2,21544,1000,0,10052020,4,1,1210
compute5,nkgen,1,0.0,2.2,46415,1000,0,22238995,9,3,2619
compute5,nkgen,1,0.0,2.2,100000,1000,0,48383148,19,7,5815
compute5,nkgen,1,0.0,2.2,215443,1000,0,105605538,44,17,12716
compute5,nkgen,1,0.0,2.2,464158,1000,0,228930243,102,39,26470
compute5,nkgen,1,0.0,2.2,1000000,1000,0,492139006,229,95,57441
