[CSV]algo,host,iter,seed,n,avgDeg,alpha,PLE,T,R,TimeTotal,TimePoints,TimePrepro,TimeEdges,GenNumEdge,GenAvgDeg
[CSV]hypergirgs,compute5,1,2370,10000000,10,0.6,2.2,0,33.6363,6045.79,708.732,1508.4,3826.94,50033222,10.0066
[CSV]hypergirgs,compute5,1,2380,21544346,10,0.6,2.2,0,35.2051,12584.1,1324.46,3266.03,7990.64,107991523,10.025
[CSV]hypergirgs,compute5,1,2390,46415888,10,0.6,2.2,0,36.7676,27717.2,2721.3,7342.65,17647.2,231617615,9.9801
[CSV]hypergirgs,compute5,1,2400,100000000,10,0.6,2.2,0,38.3262,59002.5,5619.64,16358.2,37012.6,501336270,10.0267
[CSV]hypergirgs,compute5,1,2410,10000,100,0.6,2.2,0,14.0942,9.86302,0.741571,1.81094,7.30791,517272,103.454
[CSV]hypergirgs,compute5,1,2420,21544,100,0.6,2.2,0,15.8307,19.7418,1.38576,3.27342,15.0798,1046110,97.1138
[CSV]hypergirgs,compute5,1,2430,46415,100,0.6,2.2,0,17.531,43.884,2.99352,6.61404,34.2733,2364246,101.874
[CSV]hypergirgs,compute5,1,2440,100000,100,0.6,2.2,0,19.2046,91.1967,6.44692,13.6471,71.0972,4845310,96.9062
[CSV]hypergirgs,compute5,1,2450,215443,100,0.6,2.2,0,20.8564,199.778,14.0072,29.0484,156.717,10608032,98.4765
[CSV]hypergirgs,compute5,1,2460,464158,100,0.6,2.2,0,22.4907,439.21,30.9204,62.0737,346.21,23394104,100.802
[CSV]hypergirgs,compute5,1,2470,1000000,100,0.6,2.2,0,24.1109,948.555,68.0289,137.234,743.074,50091198,100.182
[CSV]hypergirgs,compute5,1,2480,2154434,100,0.6,2.2,0,25.7189,2052.42,149.553,289.245,1612.21,108620486,100.834
[CSV]hypergirgs,compute5,1,2490,4641588,100,0.6,2.2,0,27.3174,4401.24,335.248,621.626,3443.51,232358997,100.12
[CSV]hypergirgs,compute5,1,2500,10000000,100,0.6,2.2,0,28.9074,9453.88,717.552,1352.73,7382.32,489684954,97.937
[CSV]hypergirgs,compute5,1,2510,21544346,100,0.6,2.2,0,30.4901,20756.2,1541.56,2933.75,16278.4,1076886742,99.9693
[CSV]hypergirgs,compute5,1,2520,46415888,100,0.6,2.2,0,32.0667,44787.9,3334.91,6669.72,34778.5,2316613295,99.8198
[CSV]hypergirgs,compute5,1,2530,100000000,100,0.6,2.2,0,33.6378,97482.7,7059.28,15268.1,75145.8,4917900809,98.358
[CSV]hypergirgs,compute5,1,2540,21544,1000,0.6,2.2,0,10.4538,107.346,1.48562,2.75109,103.107,10102947,937.89
[CSV]hypergirgs,compute5,1,2550,46415,1000,0.6,2.2,0,12.309,236.782,2.98643,5.65607,228.134,22387562,964.669
[CSV]hypergirgs,compute5,1,2560,100000,1000,0.6,2.2,0,14.0941,532.751,6.4906,11.9723,514.285,49907837,998.157
[CSV]hypergirgs,compute5,1,2570,215443,1000,0.6,2.2,0,15.8305,1171.46,14.1966,26.7676,1130.49,108464152,1006.89
[CSV]hypergirgs,compute5,1,2580,464158,1000,0.6,2.2,0,17.5312,2517.12,31.1432,61.2206,2424.75,226239493,974.838
[CSV]hypergirgs,compute5,1,2590,1000000,1000,0.6,2.2,0,19.2046,5380.09,67.7261,142.079,5170.03,484477617,968.955
[CSV]hypergirgs,compute5,1,2600,2154434,1000,0.6,2.2,0,20.8563,12027.8,148.793,302.738,11575.2,1077716709,1000.46
[CSV]hypergirgs,compute5,1,2610,4641588,1000,0.6,2.2,0,22.4907,26094.5,332.911,634.835,25125.9,2298703476,990.481
[CSV]hypergirgs,compute5,1,2620,10000000,1000,0.6,2.2,0,24.1108,56813.8,719.246,1376.8,54716.5,4980042172,996.008
[CSV]hypergirgs,compute5,1,2630,21544346,1000,0.6,2.2,0,25.719,121217,1548.97,2902.16,116764,10585824196,982.701
[CSV]hypergirgs,compute5,1,2660,10000,10,1,3,0,15.683,3.80638,0.696088,1.46169,1.64523,49068,9.8136
[CSV]hypergirgs,compute5,1,2670,21544,10,1,3,0,17.2179,7.6938,1.38667,2.87425,3.43033,101007,9.37681
[CSV]hypergirgs,compute5,1,2680,46415,10,1,3,0,18.7527,16.9628,2.99342,6.37775,7.58809,240789,10.3755
[CSV]hypergirgs,compute5,1,2690,100000,10,1,3,0,20.2913,36.1708,6.22696,13.6446,16.2947,501597,10.0319
[CSV]hypergirgs,compute5,1,2700,215443,10,1,3,0,21.8265,75.3576,11.2209,29.2952,34.838,1065661,9.89274
[CSV]hypergirgs,compute5,1,2710,464158,10,1,3,0,23.3616,159.728,23.4926,60.0422,76.1867,2313169,9.96716
[CSV]hypergirgs,compute5,1,2720,1000000,10,1,3,0,24.8968,350.83,50.9832,132.068,167.549,5024271,10.0485
[CSV]hypergirgs,compute5,1,2730,2154434,10,1,3,0,26.4319,755.917,112.501,286.515,355.456,10834602,10.058
[CSV]hypergirgs,compute5,1,2740,4641588,10,1,3,0,27.9671,1647.03,256.457,621.746,767.969,23209222,10.0006
[CSV]hypergirgs,compute5,1,2750,10000000,10,1,3,0,29.5022,3533.76,547.218,1349.11,1636.18,49927978,9.9856
[CSV]hypergirgs,compute5,1,2760,21544346,10,1,3,0,31.0374,7666.5,1183.91,2935.41,3544.73,107523414,9.98159
[CSV]hypergirgs,compute5,1,2770,46415888,10,1,3,0,32.5725,16908,2533.32,6683.32,7686.49,231581021,9.97852
[CSV]hypergirgs,compute5,1,2780,100000000,10,1,3,0,34.1046,36965.9,5488.16,15223.1,16245.1,499427707,9.98855
[CSV]hypergirgs,compute5,1,2790,10000,100,1,3,0,11.0622,9.35721,0.703798,1.38333,7.26567,476449,95.2898
[CSV]hypergirgs,compute5,1,2800,21544,100,1,3,0,12.6063,21.2413,1.38224,2.77174,17.0835,1076803,99.9631
[CSV]hypergirgs,compute5,1,2810,46415,100,1,3,0,14.1455,46.2875,2.97874,5.69838,37.6075,2302398,99.2092
[CSV]hypergirgs,compute5,1,2820,100000,100,1,3,0,15.683,97.7052,6.44955,12.036,79.2153,4963242,99.2648
[CSV]hypergirgs,compute5,1,2830,215443,100,1,3,0,17.2191,213.969,13.9809,25.9113,174.073,10682361,99.1665
[CSV]hypergirgs,compute5,1,2840,464158,100,1,3,0,18.7545,457.877,30.8275,62.51,364.532,23167926,99.8278
[CSV]hypergirgs,compute5,1,2850,1000000,100,1,3,0,20.2899,1016.23,65.2239,140.999,809.74,49928372,99.8567
[CSV]hypergirgs,compute5,1,2860,2154434,100,1,3,0,21.825,2183.76,121.306,303.437,1758.08,107754901,100.031
[CSV]hypergirgs,compute5,1,2870,4641588,100,1,3,0,23.36,4456.33,261.373,634.49,3559.62,232482361,100.174
[CSV]hypergirgs,compute5,1,2880,10000000,100,1,3,0,24.8951,9504.28,551.012,1326.63,7625.4,500446905,100.089
[CSV]hypergirgs,compute5,1,2890,21544346,100,1,3,0,26.4301,21078.6,1184.69,2866.27,17025.2,1077560282,100.032
[CSV]hypergirgs,compute5,1,2900,46415888,100,1,3,0,27.9655,46350.4,2538.18,6285.71,37521.8,2318464888,99.8996
[CSV]hypergirgs,compute5,1,2910,100000000,100,1,3,0,29.5006,98776.9,5447.43,13794.9,79525.5,5000287941,100.006
[CSV]hypergirgs,compute5,1,2920,21544,1000,1,3,0,7.93843,130.531,1.46489,2.56612,126.498,10794477,1002.09
[CSV]hypergirgs,compute5,1,2930,46415,1000,1,3,0,9.50959,273.458,3.01883,5.61853,264.817,23180879,998.853
[CSV]hypergirgs,compute5,1,2940,100000,1000,1,3,0,11.0624,588.634,6.50548,11.9735,570.152,49780594,995.612
[CSV]hypergirgs,compute5,1,2950,215443,1000,1,3,0,12.6062,1331.22,14.3367,25.8651,1291.01,106830557,991.729
[CSV]hypergirgs,compute5,1,2960,464158,1000,1,3,0,14.1456,2976.17,31.143,60.3379,2884.68,230988032,995.299
[CSV]hypergirgs,compute5,1,2970,1000000,1000,1,3,0,15.6828,6306.51,67.874,134.721,6103.68,501919329,1003.84
[CSV]hypergirgs,compute5,1,2980,2154434,1000,1,3,0,17.2189,13883.9,148.809,306.683,13427.4,1077209236,999.993
[CSV]hypergirgs,compute5,1,2990,4641588,1000,1,3,0,18.7545,28214.5,335.508,665.441,27212.6,2320373939,999.819
[CSV]hypergirgs,compute5,1,3000,10000000,1000,1,3,0,20.2899,62902.7,693.896,1441.14,60766.3,4997192233,999.438
[CSV]hypergirgs,compute5,1,3010,21544346,1000,1,3,0,21.8251,136354,1269.82,3021.1,132061,10766210234,999.446
[CSV]hypergirgs,compute5,1,3040,10000,10,0.6,2.2,0.5,20.9825,33.0696,0.701185,11.5462,20.813,30497,6.0994
[CSV]hypergirgs,compute5,1,3050,21544,10,0.6,2.2,0.5,22.5176,62.5895,1.37424,14.9521,46.2517,94708,8.79205
[CSV]hypergirgs,compute5,1,3060,46415,10,0.6,2.2,0.5,24.0526,119.168,2.99549,20.6416,95.5193,163017,7.02432
[CSV]hypergirgs,compute5,1,3070,100000,10,0.6,2.2,0.5,25.5877,244.372,6.49501,29.4037,208.458,361492,7.22984
[CSV]hypergirgs,compute5,1,3080,215443,10,0.6,2.2,0.5,27.1228,521.483,14.0868,47.4635,459.909,798906,7.4164
[CSV]hypergirgs,compute5,1,3090,464158,10,0.6,2.2,0.5,28.6578,1089.49,31.1162,84.2233,974.111,1785337,7.6928
[CSV]hypergirgs,compute5,1,3100,1000000,10,0.6,2.2,0.5,30.1929,2346.31,68.1481,170.879,2105.93,3774001,7.548
[CSV]hypergirgs,compute5,1,3110,2154434,10,0.6,2.2,0.5,31.7279,5407.88,152.887,364.363,4889.52,9379287,8.70696
[CSV]hypergirgs,compute5,1,3120,4641588,10,0.6,2.2,0.5,33.263,11746.5,335.943,765.879,10643.4,19305417,8.31845
[CSV]hypergirgs,compute5,1,3130,10000000,10,0.6,2.2,0.5,34.7981,24543.8,629.38,1606.93,22305.5,41356472,8.27129
[CSV]hypergirgs,compute5,1,3140,21544346,10,0.6,2.2,0.5,36.3331,53111.7,1275.28,3497.2,48335.7,92612449,8.59738
[CSV]hypergirgs,compute5,1,3150,46415888,10,0.6,2.2,0.5,37.8682,114869,2628.22,7702.99,104531,204552503,8.8139
[CSV]hypergirgs,compute5,1,3170,10000,100,0.6,2.2,0.5,16.3774,36.4584,0.694348,5.91458,29.8426,248283,49.6566
[CSV]hypergirgs,compute5,1,3180,21544,100,0.6,2.2,0.5,17.9124,82.9958,1.37391,8.52797,73.0864,608853,56.5218
[CSV]hypergirgs,compute5,1,3190,46415,100,0.6,2.2,0.5,19.4475,187.209,3.00099,13.2016,170.998,1425743,61.4346
[CSV]hypergirgs,compute5,1,3200,100000,100,0.6,2.2,0.5,20.9825,415.839,6.49015,22.213,387.123,3167807,63.3561
[CSV]hypergirgs,compute5,1,3210,215443,100,0.6,2.2,0.5,22.5176,941.166,14.182,40.6577,886.305,7183985,66.6904
[CSV]hypergirgs,compute5,1,3220,464158,100,0.6,2.2,0.5,24.0527,2138.08,31.3279,73.9818,2032.74,16176538,69.7027
[CSV]hypergirgs,compute5,1,3230,1000000,100,0.6,2.2,0.5,25.5877,4784.33,67.7584,151.399,4564.91,36276428,72.5529
[CSV]hypergirgs,compute5,1,3240,2154434,100,0.6,2.2,0.5,27.1228,11216.8,147.336,311.435,10756.2,84963246,78.8729
[CSV]hypergirgs,compute5,1,3250,4641588,100,0.6,2.2,0.5,28.6578,25102,335.995,658.247,24106.8,191703617,82.6026
[CSV]hypergirgs,compute5,1,3260,10000000,100,0.6,2.2,0.5,30.1929,54362.7,720.076,1395.72,52245.6,402276341,80.4553
[CSV]hypergirgs,compute5,1,3270,21544346,100,0.6,2.2,0.5,31.7279,121842,1534.89,3130.65,117174,883620578,82.0281
[CSV]hypergirgs,compute5,1,3300,21544,1000,0.6,2.2,0.5,13.3072,386.812,1.43488,5.01607,380.355,4314685,400.546
[CSV]hypergirgs,compute5,1,3310,46415,1000,0.6,2.2,0.5,14.8423,959.811,3.00227,8.87018,947.931,10311957,444.337
[CSV]hypergirgs,compute5,1,3320,100000,1000,0.6,2.2,0.5,16.3774,2452.98,6.56349,16.2851,2430.12,25501676,510.034
[CSV]hypergirgs,compute5,1,3330,215443,1000,0.6,2.2,0.5,17.9124,5992,14.2639,31.5453,5946.18,61115452,567.347
[CSV]hypergirgs,compute5,1,3340,464158,1000,0.6,2.2,0.5,19.4475,13821.3,31.2639,66.9903,13723.1,136083437,586.367
[CSV]hypergirgs,compute5,1,3350,1000000,1000,0.6,2.2,0.5,20.9825,32930.9,68.116,149.33,32713.1,319135025,638.27
[CSV]hypergirgs,compute5,1,3360,2154434,1000,0.6,2.2,0.5,22.5176,76779,147.486,306.551,76324.4,736342615,683.56
[CSV]hypergirgs,compute5,1,3370,4641588,1000,0.6,2.2,0.5,24.0527,175162,335.908,655.171,174170,1624851678,700.127
[CSV]hypergirgs,compute5,1,3420,10000,10,1,3,0.5,16.5881,17.6082,0.68306,5.67059,11.2474,49585,9.917
[CSV]hypergirgs,compute5,1,3430,21544,10,1,3,0.5,18.1231,33.4822,1.38978,8.15288,23.9318,106907,9.92453
[CSV]hypergirgs,compute5,1,3440,46415,10,1,3,0.5,19.6582,68.1077,2.98139,12.9296,52.1884,236896,10.2077
[CSV]hypergirgs,compute5,1,3450,100000,10,1,3,0.5,21.1933,140.661,5.45121,22.4672,112.732,503070,10.0614
[CSV]hypergirgs,compute5,1,3460,215443,10,1,3,0.5,22.7283,289.272,10.9258,38.7925,239.539,1084514,10.0678
[CSV]hypergirgs,compute5,1,3470,464158,10,1,3,0.5,24.2634,609.931,23.3537,71.922,514.629,2337766,10.0731
[CSV]hypergirgs,compute5,1,3480,1000000,10,1,3,0.5,25.7984,1326.1,51.0723,146.126,1128.65,5026922,10.0538
[CSV]hypergirgs,compute5,1,3490,2154434,10,1,3,0.5,27.3335,2827.75,111.562,304.066,2410.65,10746975,9.97661
[CSV]hypergirgs,compute5,1,3500,4641588,10,1,3,0.5,28.8686,6282.04,256.554,659.593,5364.99,23184255,9.98979
[CSV]hypergirgs,compute5,1,3510,10000000,10,1,3,0.5,30.4036,13291.8,550.001,1398.12,11342.2,49885150,9.97703
[CSV]hypergirgs,compute5,1,3520,21544346,10,1,3,0.5,31.9387,28773.8,1181.54,3118.32,24471.4,107674317,9.9956
[CSV]hypergirgs,compute5,1,3530,46415888,10,1,3,0.5,33.4737,61793.6,2544.21,7051.33,52193,232277705,10.0085
[CSV]hypergirgs,compute5,1,3540,100000000,10,1,3,0.5,35.0088,133759,5428.28,14930.4,113391,500289981,10.0058
[CSV]hypergirgs,compute5,1,3550,10000,100,1,3,0.5,11.9829,61.6807,0.705549,3.01061,57.9602,483613,96.7226
[CSV]hypergirgs,compute5,1,3560,21544,100,1,3,0.5,13.518,137.7,1.36891,4.99882,131.327,1065493,98.9132
[CSV]hypergirgs,compute5,1,3570,46415,100,1,3,0.5,15.053,293.301,2.99922,9.01542,281.278,2262511,97.4905
[CSV]hypergirgs,compute5,1,3580,100000,100,1,3,0.5,16.5881,651.22,6.54912,16.519,628.143,5020012,100.4
[CSV]hypergirgs,compute5,1,3590,215443,100,1,3,0.5,18.1232,1389.74,14.2648,32.0098,1343.45,10637580,98.7508
[CSV]hypergirgs,compute5,1,3600,464158,100,1,3,0.5,19.6582,3062.33,31.1005,69.4426,2961.77,23265597,100.249
[CSV]hypergirgs,compute5,1,3610,1000000,100,1,3,0.5,21.1933,6591.5,57.5676,149.572,6384.09,50046038,100.092
[CSV]hypergirgs,compute5,1,3620,2154434,100,1,3,0.5,22.7283,14239.3,116.388,298.154,13823.5,107803516,100.076
[CSV]hypergirgs,compute5,1,3630,4641588,100,1,3,0.5,24.2634,30772.6,257.623,628.69,29885.5,232160461,100.035
[CSV]hypergirgs,compute5,1,3640,10000000,100,1,3,0.5,25.7984,65916.2,551.017,1334.48,64028.9,498774281,99.7549
[CSV]hypergirgs,compute5,1,3650,21544346,100,1,3,0.5,27.3335,142881,1186.25,2972.25,138720,1076084928,99.8949
[CSV]hypergirgs,compute5,1,3680,21544,1000,1,3,0.5,8.91278,1023.62,1.49598,3.26592,1018.84,10126630,940.088
[CSV]hypergirgs,compute5,1,3690,46415,1000,1,3,0.5,10.4478,2422.59,3.13042,6.85165,2412.6,22132183,953.665
[CSV]hypergirgs,compute5,1,3700,100000,1000,1,3,0.5,11.9829,5624.76,6.71717,14.5151,5603.52,48702203,974.044
[CSV]hypergirgs,compute5,1,3710,215443,1000,1,3,0.5,13.518,12656.6,14.3912,31.0783,12611.1,106505157,988.708
[CSV]hypergirgs,compute5,1,3720,464158,1000,1,3,0.5,15.053,27701.2,31.8626,63.9857,27605.4,230351981,992.558
[CSV]hypergirgs,compute5,1,3730,1000000,1000,1,3,0.5,16.5881,60370.3,68.3643,146.257,60155.5,497958254,995.917
[CSV]hypergirgs,compute5,1,3740,2154434,1000,1,3,0.5,18.1232,131560,149.744,313.477,131096,1079716659,1002.32
[CSV]hypergirgs,compute5,1,3800,10000,10,0.6,2.2,0.9,24.5068,66.8241,0.72324,17.2918,48.798,16433,3.2866
[CSV]hypergirgs,compute5,1,3810,21544,10,0.6,2.2,0.9,26.0419,124.071,1.3872,20.6696,102.003,39378,3.65559
[CSV]hypergirgs,compute5,1,3820,46415,10,0.6,2.2,0.9,27.5769,282.614,3.025,28.6754,250.895,93156,4.01405
[CSV]hypergirgs,compute5,1,3830,100000,10,0.6,2.2,0.9,29.112,592.338,6.6341,43.322,542.346,208660,4.1732
[CSV]hypergirgs,compute5,1,3840,215443,10,0.6,2.2,0.9,30.6471,1218.15,14.236,69.1643,1134.46,515689,4.78724
[CSV]hypergirgs,compute5,1,3850,464158,10,0.6,2.2,0.9,32.1821,2561.5,31.2376,126.763,2403.16,1276718,5.50122
[CSV]hypergirgs,compute5,1,3860,1000000,10,0.6,2.2,0.9,33.7172,5561.01,65.9984,252.955,5241.41,2996098,5.9922
[CSV]hypergirgs,compute5,1,3870,2154434,10,0.6,2.2,0.9,35.2522,11918.4,126.446,503.304,11286.7,6372050,5.91529
[CSV]hypergirgs,compute5,1,3880,4641588,10,0.6,2.2,0.9,36.7873,25942.8,273.831,1084.7,24581.7,13033212,5.61584
[CSV]hypergirgs,compute5,1,3890,10000000,10,0.6,2.2,0.9,38.3224,54458.3,564.579,2249.3,51640.2,30464144,6.09283
[CSV]hypergirgs,compute5,1,3900,21544346,10,0.6,2.2,0.9,39.8574,137778,1181.6,5278.24,131309,69183863,6.42246
[CSV]hypergirgs,compute5,1,3930,10000,100,0.6,2.2,0.9,19.9017,40.7304,0.706862,9.48076,30.5328,125698,25.1396
[CSV]hypergirgs,compute5,1,3940,21544,100,0.6,2.2,0.9,21.4367,87.6944,1.37617,12.8926,73.4155,331074,30.7347
[CSV]hypergirgs,compute5,1,3950,46415,100,0.6,2.2,0.9,22.9717,192.393,2.98544,18.4114,170.984,757749,32.651
[CSV]hypergirgs,compute5,1,3960,100000,100,0.6,2.2,0.9,24.5068,428.312,6.48905,26.644,395.16,1753998,35.08
[CSV]hypergirgs,compute5,1,3970,215443,100,0.6,2.2,0.9,26.0419,982.573,14.1096,44.2816,924.154,4279028,39.7231
[CSV]hypergirgs,compute5,1,3980,464158,100,0.6,2.2,0.9,27.5769,2321.76,31.1628,81.483,2209.07,9897692,42.6479
[CSV]hypergirgs,compute5,1,3990,1000000,100,0.6,2.2,0.9,29.112,5306.19,67.8667,166.109,5071.93,22481529,44.9631
[CSV]hypergirgs,compute5,1,4000,2154434,100,0.6,2.2,0.9,30.6471,12082.1,147.5,339.522,11593.1,50843579,47.199
[CSV]hypergirgs,compute5,1,4010,4641588,100,0.6,2.2,0.9,32.1821,28160.2,335.704,723.925,27099.5,118859994,51.2152
[CSV]hypergirgs,compute5,1,4020,10000000,100,0.6,2.2,0.9,33.7172,64527.5,702.7,1550.24,62272.7,268539769,53.708
[CSV]hypergirgs,compute5,1,4060,21544,1000,0.6,2.2,0.9,16.8315,266.817,1.471,7.52109,257.818,2078498,192.954
[CSV]hypergirgs,compute5,1,4070,46415,1000,0.6,2.2,0.9,18.3666,667.931,2.9931,11.8738,653.054,4975762,214.403
[CSV]hypergirgs,compute5,1,4080,100000,1000,0.6,2.2,0.9,19.9017,1730.05,6.54906,20.5896,1702.89,12838175,256.764
[CSV]hypergirgs,compute5,1,4090,215443,1000,0.6,2.2,0.9,21.4367,4445.6,14.3107,39.3204,4391.95,32337300,300.194
[CSV]hypergirgs,compute5,1,4100,464158,1000,0.6,2.2,0.9,22.9718,10825.4,31.3536,73.826,10720.2,74647932,321.649
[CSV]hypergirgs,compute5,1,4110,1000000,1000,0.6,2.2,0.9,24.5068,26486.2,67.9789,149.225,26268.7,179569385,359.139
[CSV]hypergirgs,compute5,1,4120,2154434,1000,0.6,2.2,0.9,26.0419,64068.9,147.971,305.962,63613.3,417761362,387.815
[CSV]hypergirgs,compute5,1,4130,4641588,1000,0.6,2.2,0.9,27.577,155636,335.609,649.001,154651,989260026,426.259
[CSV]hypergirgs,compute5,1,4180,10000,10,1,3,0.9,20.1124,24.3403,0.679138,7.82182,15.8322,31002,6.2004
[CSV]hypergirgs,compute5,1,4190,21544,10,1,3,0.9,21.6474,47.9647,1.1436,11.1047,35.7095,70120,6.50947
[CSV]hypergirgs,compute5,1,4200,46415,10,1,3,0.9,23.1825,95.9249,2.23293,14.867,78.8167,159636,6.87864
[CSV]hypergirgs,compute5,1,4210,100000,10,1,3,0.9,24.7176,210.561,4.79612,22.9875,182.767,358062,7.16124
[CSV]hypergirgs,compute5,1,4220,215443,10,1,3,0.9,26.2526,447.804,10.435,39.7888,397.562,786996,7.30584
[CSV]hypergirgs,compute5,1,4230,464158,10,1,3,0.9,27.7877,977.781,23.1726,76.6265,877.96,1754394,7.55947
[CSV]hypergirgs,compute5,1,4240,1000000,10,1,3,0.9,29.3227,2112.53,50.8049,159.771,1901.68,3857763,7.71553
[CSV]hypergirgs,compute5,1,4250,2154434,10,1,3,0.9,30.8578,4625.37,111.399,336.797,4175.64,8540718,7.9285
[CSV]hypergirgs,compute5,1,4260,4641588,10,1,3,0.9,32.3928,10073.3,256.858,718.145,9097.1,18800609,8.10094
[CSV]hypergirgs,compute5,1,4270,10000000,10,1,3,0.9,33.9279,21904.2,548.536,1544.43,19809.5,41213688,8.24274
[CSV]hypergirgs,compute5,1,4280,21544346,10,1,3,0.9,35.463,48625.3,1184.58,3345.36,44092.2,90518089,8.40296
[CSV]hypergirgs,compute5,1,4290,46415888,10,1,3,0.9,36.998,106736,2536.99,7483.99,96708.3,197965441,8.53007
[CSV]hypergirgs,compute5,1,4310,10000,100,1,3,0.9,15.5072,46.9687,0.68966,4.83879,41.4341,250183,50.0366
[CSV]hypergirgs,compute5,1,4320,21544,100,1,3,0.9,17.0422,107.705,1.37709,7.20889,99.1132,582188,54.0464
[CSV]hypergirgs,compute5,1,4330,46415,100,1,3,0.9,18.5773,251.101,2.99746,11.3679,236.725,1369785,59.0234
[CSV]hypergirgs,compute5,1,4340,100000,100,1,3,0.9,20.1124,576.192,6.4476,20.3078,549.422,3105005,62.1001
[CSV]hypergirgs,compute5,1,4350,215443,100,1,3,0.9,21.6474,1316.26,11.8282,38.2092,1266.21,6984415,64.8377
[CSV]hypergirgs,compute5,1,4360,464158,100,1,3,0.9,23.1825,3043.7,23.7467,70.5485,2949.38,15991633,68.906
[CSV]hypergirgs,compute5,1,4370,1000000,100,1,3,0.9,24.7176,6910.26,51.1964,145.668,6713.14,35448518,70.897
[CSV]hypergirgs,compute5,1,4380,2154434,100,1,3,0.9,26.2526,15749.3,112.438,303.146,15332.1,79036361,73.3709
[CSV]hypergirgs,compute5,1,4390,4641588,100,1,3,0.9,27.7877,35875.6,256.778,641.813,34976.1,175531625,75.6343
[CSV]hypergirgs,compute5,1,4400,10000000,100,1,3,0.9,29.3227,81302.9,550.065,1369.33,79382.3,387109089,77.4218
[CSV]hypergirgs,compute5,1,4410,21544346,100,1,3,0.9,30.8578,184418,1172.26,2961.93,180281,854436342,79.3188
[CSV]hypergirgs,compute5,1,4440,21544,1000,1,3,0.9,12.4371,603.186,1.43975,4.5248,597.214,4537864,421.265
[CSV]hypergirgs,compute5,1,4450,46415,1000,1,3,0.9,13.9721,1553.7,3.01295,8.35126,1542.33,11004975,474.199
[CSV]hypergirgs,compute5,1,4460,100000,1000,1,3,0.9,15.5072,3853.21,6.60086,15.6172,3830.98,25841112,516.822
[CSV]hypergirgs,compute5,1,4470,215443,1000,1,3,0.9,17.0423,9297.44,14.3892,30.8195,9252.22,59655597,553.795
[CSV]hypergirgs,compute5,1,4480,464158,1000,1,3,0.9,18.5773,21957.6,31.3954,68.3674,21857.8,136563346,588.435
[CSV]hypergirgs,compute5,1,4490,1000000,1000,1,3,0.9,20.1124,51877.4,67.6448,149.797,51659.7,313404298,626.809
[CSV]hypergirgs,compute5,1,4500,2154434,1000,1,3,0.9,21.6474,120445,124.567,312.313,120007,706686440,656.03
[CSV]hypergirgs,compute5,2,4560,10000,10,0.6,2.2,0,19.2056,6.26304,0.723307,2.02984,3.50392,49881,9.9762
[CSV]hypergirgs,compute5,2,4570,21544,10,0.6,2.2,0,20.8558,12.4194,1.3857,3.67331,7.35582,102639,9.52831
[CSV]hypergirgs,compute5,2,4580,46415,10,0.6,2.2,0,22.4896,25.6599,2.96759,7.16316,15.5257,215990,9.30691
[CSV]hypergirgs,compute5,2,4590,100000,10,0.6,2.2,0,24.112,53.9918,6.47378,13.7524,33.7623,481980,9.6396
[CSV]hypergirgs,compute5,2,4600,215443,10,0.6,2.2,0,25.7171,115.241,14.0011,27.2263,74.0089,1017943,9.44977
[CSV]hypergirgs,compute5,2,4610,464158,10,0.6,2.2,0,27.3193,251.546,30.9089,60.2368,160.393,2421353,10.4333
[CSV]hypergirgs,compute5,2,4620,1000000,10,0.6,2.2,0,28.9054,601.994,67.5631,141.702,392.466,4659568,9.31914
[CSV]hypergirgs,compute5,2,4630,2154434,10,0.6,2.2,0,30.488,1299.55,148.264,311.324,838.336,10471948,9.7213
[CSV]hypergirgs,compute5,2,4640,4641588,10,0.6,2.2,0,32.0655,2804.55,336.054,687.084,1780.25,22054517,9.50301
[CSV]hypergirgs,compute5,2,4650,10000000,10,0.6,2.2,0,33.6363,6024.43,708.28,1507.84,3806.58,48839182,9.76784
[CSV]hypergirgs,compute5,2,4660,21544346,10,0.6,2.2,0,35.2051,12522.5,1324.41,3270.9,7924.21,105253619,9.77088
[CSV]hypergirgs,compute5,2,4670,46415888,10,0.6,2.2,0,36.7676,27816.4,2716.12,7354.97,17739.1,239999320,10.3413
[CSV]hypergirgs,compute5,2,4680,100000000,10,0.6,2.2,0,38.3262,58766.7,5618.77,16363.8,36772.5,495129435,9.90259
[CSV]hypergirgs,compute5,2,4690,10000,100,0.6,2.2,0,14.0942,9.27151,0.746587,1.80964,6.71198,458861,91.7722
[CSV]hypergirgs,compute5,2,4700,21544,100,0.6,2.2,0,15.8307,19.4835,1.38332,3.25762,14.8386,1017394,94.448
[CSV]hypergirgs,compute5,2,4710,46415,100,0.6,2.2,0,17.531,41.8434,2.99653,6.63442,32.2085,2157382,92.9606
[CSV]hypergirgs,compute5,2,4720,100000,100,0.6,2.2,0,19.2046,91.1814,6.44713,13.6979,71.0314,4864631,97.2926
[CSV]hypergirgs,compute5,2,4730,215443,100,0.6,2.2,0,20.8564,200.471,13.9918,28.9637,157.51,10777657,100.051
[CSV]hypergirgs,compute5,2,4740,464158,100,0.6,2.2,0,22.4907,444.242,31.1755,61.8381,351.223,24217502,104.35
[CSV]hypergirgs,compute5,2,4750,1000000,100,0.6,2.2,0,24.1109,935.907,68.0572,137.049,730.557,49016241,98.0325
