[CSV]host,iter,algo,n,avgDeg,alpha,T,R,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]thomas-desktop,1,Embedder,1000000,100,0.6,0,24.1109,22013.5,49801299,99.6026
[CSV]thomas-desktop,1,Embedder,2154434,100,0.6,0,25.7189,53139.2,106292902,98.6736
[CSV]thomas-desktop,1,Embedder,4641588,100,0.6,0,27.3174,123653,222054011,95.6802
[CSV]thomas-desktop,1,Embedder,21544,1000,0.6,0,10.4538,4153.42,9330428,866.174
[CSV]thomas-desktop,1,Embedder,46415,1000,0.6,0,12.309,11892.1,21863745,942.098
[CSV]thomas-desktop,1,Embedder,100000,1000,0.6,0,14.0941,17997.8,47921989,958.44
[CSV]thomas-desktop,1,Embedder,215443,1000,0.6,0,15.8305,46417.4,105010916,974.837
[CSV]thomas-desktop,1,Embedder,464158,1000,0.6,0,17.5312,117970,231261485,996.477
[CSV]thomas-desktop,1,Embedder,10000,10,1,0,15.683,29.7141,49226,9.8452
[CSV]thomas-desktop,1,Embedder,10000,10,1,0,15.683,31.0108,51055,10.211
[CSV]thomas-desktop,1,Embedder,21544,10,1,0,17.2179,70.1631,108751,10.0957
[CSV]thomas-desktop,1,Embedder,46415,10,1,0,18.7527,152.172,227967,9.82299
[CSV]thomas-desktop,1,Embedder,100000,10,1,0,20.2913,332.229,493268,9.86536
[CSV]thomas-desktop,1,Embedder,215443,10,1,0,21.8265,775.304,1077132,9.99923
[CSV]thomas-desktop,1,Embedder,464158,10,1,0,23.3616,1708.13,2317169,9.9844
[CSV]thomas-desktop,1,Embedder,1000000,10,1,0,24.8968,3903.42,4985561,9.97112
[CSV]thomas-desktop,1,Embedder,2154434,10,1,0,26.4319,5380.88,10758589,9.98739
[CSV]thomas-desktop,1,Embedder,4641588,10,1,0,27.9671,12649.1,23166801,9.98227
[CSV]thomas-desktop,1,Embedder,10000000,10,1,0,29.5022,29532.4,50075986,10.0152
[CSV]thomas-desktop,1,Embedder,21544346,10,1,0,31.0374,67884.3,107502441,9.97964
[CSV]thomas-desktop,1,Embedder,46415888,10,1,0,32.5725,156017,231932367,9.99366
[CSV]thomas-desktop,1,Embedder,10000,100,1,0,11.0622,400.572,503790,100.758
[CSV]thomas-desktop,1,Embedder,10000,100,1,0,11.0622,400.054,492345,98.469
[CSV]thomas-desktop,1,Embedder,21544,100,1,0,12.6063,478.84,1062788,98.6621
[CSV]thomas-desktop,1,Embedder,46415,100,1,0,14.1455,1103.14,2281516,98.3094
[CSV]thomas-desktop,1,Embedder,100000,100,1,0,15.683,2559.58,4974968,99.4994
[CSV]thomas-desktop,1,Embedder,215443,100,1,0,17.2191,5924.81,10777521,100.05
[CSV]thomas-desktop,1,Embedder,464158,100,1,0,18.7545,13502.3,23251029,100.186
[CSV]thomas-desktop,1,Embedder,1000000,100,1,0,20.2899,30496,50264089,100.528
[CSV]thomas-desktop,1,Embedder,2154434,100,1,0,21.825,70430.6,107332047,99.6383
[CSV]thomas-desktop,1,Embedder,4641588,100,1,0,23.36,155981,232421396,100.147
[CSV]thomas-desktop,1,Embedder,21544,1000,1,0,7.93843,6573.61,10565484,980.828
[CSV]thomas-desktop,1,Embedder,46415,1000,1,0,9.50959,16091.6,22695096,977.921
[CSV]thomas-desktop,1,Embedder,100000,1000,1,0,11.0624,38921.3,49854328,997.087
[CSV]thomas-desktop,1,Embedder,215443,1000,1,0,12.6062,46530.5,107512010,998.055
[CSV]thomas-desktop,1,Embedder,464158,1000,1,0,14.1456,109162,231942371,999.411
[CSV]thomas-desktop,1,Embedder,10000,10,0.6,0.5,20.9825,126.325,26396,5.2792
