[CSV]algo,host,iter,seed,n,avgDeg,alpha,PLE,T,R,TimeTotal,TimePoints,TimePrepro,TimeEdges,GenNumEdge,GenAvgDeg
[CSV]hypergirgs,thomas-desktop,0,380,10000,10,1,3,0,15.683,3.41527,0.640541,1.36257,1.40868,46823,9.3646
[CSV]hypergirgs,thomas-desktop,0,390,21544,10,1,3,0,17.2179,7.42176,1.30192,2.97113,3.14621,107905,10.0172
[CSV]hypergirgs,thomas-desktop,0,400,46415,10,1,3,0,18.7527,14.9417,2.99368,5.46218,6.48254,239198,10.3069
[CSV]hypergirgs,thomas-desktop,0,410,100000,10,1,3,0,20.2913,30.5808,6.26175,10.9178,13.398,504925,10.0985
[CSV]hypergirgs,thomas-desktop,0,420,215443,10,1,3,0,21.8265,69.0713,11.4495,27.353,30.2637,1076972,9.99774
[CSV]hypergirgs,thomas-desktop,0,430,464158,10,1,3,0,23.3616,144.177,22.8676,52.2488,67.8006,2308908,9.9488
[CSV]hypergirgs,thomas-desktop,0,440,1000000,10,1,3,0,24.8968,306.048,52.2515,111.412,140.969,4997033,9.99407
[CSV]hypergirgs,thomas-desktop,0,450,2154434,10,1,3,0,26.4319,640.847,108.946,231.762,295.392,10753941,9.98308
[CSV]hypergirgs,thomas-desktop,0,460,4641588,10,1,3,0,27.9671,1383.36,253.677,492.996,629.325,23143055,9.97204
[CSV]hypergirgs,thomas-desktop,0,470,10000000,10,1,3,0,29.5022,2936.49,535.78,1055.65,1328.17,50012186,10.0024
[CSV]hypergirgs,thomas-desktop,0,480,21544346,10,1,3,0,31.0374,6338.85,1148.11,2269.92,2880.43,107523441,9.98159
[CSV]hypergirgs,thomas-desktop,0,490,46415888,10,1,3,0,32.5725,13788.5,2450.22,5095.95,6183.02,231374958,9.96964
[CSV]hypergirgs,thomas-desktop,0,500,100000000,10,1,3,0,34.1046,29545.4,5314.89,11033.4,13075,499844533,9.99689
[CSV]hypergirgs,thomas-desktop,0,510,10000,100,1,3,0,11.0622,7.96753,0.737196,1.1306,6.09581,500051,100.01
[CSV]hypergirgs,thomas-desktop,0,520,21544,100,1,3,0,12.6063,17.8393,1.34402,2.46913,14.023,1048815,97.3649
[CSV]hypergirgs,thomas-desktop,0,530,46415,100,1,3,0,14.1455,38.4693,3.24003,5.10995,30.1129,2326028,100.227
[CSV]hypergirgs,thomas-desktop,0,540,100000,100,1,3,0,15.683,81.2944,5.80995,10.6227,64.8548,5035878,100.718
[CSV]hypergirgs,thomas-desktop,0,550,215443,100,1,3,0,17.2191,177.696,12.6331,25.492,139.565,10858915,100.805
[CSV]hypergirgs,thomas-desktop,0,560,464158,100,1,3,0,18.7545,361.315,26.7696,53.0565,279.492,23144549,99.727
[CSV]hypergirgs,thomas-desktop,0,570,1000000,100,1,3,0,20.2899,804.738,62.49,120.106,620.861,50444489,100.889
[CSV]hypergirgs,thomas-desktop,0,580,2154434,100,1,3,0,21.825,1708.98,112.661,259.183,1332.45,107655073,99.9381
[CSV]hypergirgs,thomas-desktop,0,590,4641588,100,1,3,0,23.36,3446.28,254.759,505.859,2678.16,231978495,99.9565
[CSV]hypergirgs,thomas-desktop,0,600,10000000,100,1,3,0,24.8951,7325.38,535.892,1035.69,5737.81,499801081,99.9602
[CSV]hypergirgs,thomas-desktop,0,610,21544346,100,1,3,0,26.4301,16228.5,1150.15,2211.79,12828.1,1078743699,100.142
[CSV]hypergirgs,thomas-desktop,0,620,46415888,100,1,3,0,33.1566,14019.7,2462.25,5174.09,6324.41,173149418,7.46078
[CSV]hypergirgs,thomas-desktop,0,630,100000000,100,1,3,0,33.4173,31145.9,5320.05,10949.2,14755.7,704443754,14.0889
[CSV]hypergirgs,thomas-desktop,0,640,21544,1000,1,3,0,7.93843,115.838,1.30401,2.10363,112.425,10845829,1006.85
[CSV]hypergirgs,thomas-desktop,0,650,46415,1000,1,3,0,9.50959,237.689,2.79321,5.08924,229.803,23518081,1013.38
[CSV]hypergirgs,thomas-desktop,0,660,100000,1000,1,3,0,11.0624,500.584,5.68272,12.3366,482.56,49734042,994.681
[CSV]hypergirgs,thomas-desktop,0,670,215443,1000,1,3,0,12.6062,1134.28,12.6665,25.1968,1096.41,107708429,999.879
[CSV]hypergirgs,thomas-desktop,0,680,464158,1000,1,3,0,14.1456,2534.14,27.3471,52.7871,2452.21,233081965,1004.32
[CSV]hypergirgs,thomas-desktop,0,690,1000000,1000,1,3,0,15.6828,5337.93,63.1039,119.138,5154.37,502760162,1005.52
[CSV]hypergirgs,thomas-desktop,0,700,2154434,1000,1,3,0,17.2189,11754.1,131.829,249.28,11369,1078568668,1001.25
[CSV]hypergirgs,thomas-desktop,0,710,4641588,1000,1,3,0,23.944,2934.51,250.558,494.335,2182.17,173826230,74.8995
[CSV]hypergirgs,thomas-desktop,0,720,10000000,1000,1,3,0,24.2081,10011.6,536.672,1043.54,8415.29,705573427,141.115
[CSV]hypergirgs,thomas-desktop,0,730,21544346,1000,1,3,0,33.2939,7311.37,1143.91,2472.53,3664.12,34802676,3.23079
[CSV]hypergirgs,thomas-desktop,0,740,46415888,1000,1,3,0,28.5492,29130.3,2477.22,4754.21,21807.3,1731451962,74.606
[CSV]hypergirgs,thomas-desktop,0,750,100000000,1000,1,3,0,33.7139,30357.7,5297.52,10976.3,13964.4,607860893,12.1572
[CSV]hypergirgs,thomas-desktop,0,760,10000,10,0.6,2.2,0.5,20.9825,29.5055,0.726162,8.31997,20.4123,24332,4.8664
[CSV]hypergirgs,thomas-desktop,0,770,21544,10,0.6,2.2,0.5,22.5176,55.6715,1.33448,11.7317,42.593,73979,6.86771
[CSV]hypergirgs,thomas-desktop,0,780,46415,10,0.6,2.2,0.5,24.0526,111.709,2.72658,16.9029,92.0653,199097,8.57899
[CSV]hypergirgs,thomas-desktop,0,790,100000,10,0.6,2.2,0.5,25.5877,217.943,5.82419,23.9654,188.125,356505,7.1301
[CSV]hypergirgs,thomas-desktop,0,800,215443,10,0.6,2.2,0.5,27.1228,465.95,12.6766,40.9447,412.256,849854,7.88936
[CSV]hypergirgs,thomas-desktop,0,810,464158,10,0.6,2.2,0.5,28.6578,960.057,26.8984,71.5823,859.639,1911554,8.23665
[CSV]hypergirgs,thomas-desktop,0,820,1000000,10,0.6,2.2,0.5,30.1929,2044.88,63.9432,147.17,1831.63,3835352,7.6707
[CSV]hypergirgs,thomas-desktop,0,830,2154434,10,0.6,2.2,0.5,31.7279,4783.34,129.358,303.796,4344.58,8657617,8.03702
[CSV]hypergirgs,thomas-desktop,0,840,4641588,10,0.6,2.2,0.5,33.263,10379.3,292.455,622.962,9454.21,21391722,9.21742
[CSV]hypergirgs,thomas-desktop,0,850,10000000,10,0.6,2.2,0.5,34.7981,21612.4,575.388,1302.32,19714.7,42029672,8.40593
[CSV]hypergirgs,thomas-desktop,0,860,21544346,10,0.6,2.2,0.5,36.3331,46533.8,1192.65,2756.16,42544.3,95244568,8.84172
[CSV]hypergirgs,thomas-desktop,0,870,46415888,10,0.6,2.2,0.5,37.8682,99430.8,2511.51,5940.98,90894.1,202551820,8.72769
[CSV]hypergirgs,thomas-desktop,0,880,100000000,10,0.6,2.2,0.5,39.4032,213429,5335.49,12727.1,195191,454337466,9.08675
[CSV]hypergirgs,thomas-desktop,0,890,10000,100,0.6,2.2,0.5,16.3774,32.2162,0.697053,5.02142,26.4704,256701,51.3402
[CSV]hypergirgs,thomas-desktop,0,900,21544,100,0.6,2.2,0.5,17.9124,68.092,1.35145,7.20707,59.5243,595776,55.3078
[CSV]hypergirgs,thomas-desktop,0,910,46415,100,0.6,2.2,0.5,19.4475,156.026,2.65961,10.921,142.437,1445446,62.2836
[CSV]hypergirgs,thomas-desktop,0,920,100000,100,0.6,2.2,0.5,20.9825,336.894,5.6983,19.1025,312.066,3297003,65.9401
[CSV]hypergirgs,thomas-desktop,0,930,215443,100,0.6,2.2,0.5,22.5176,760.932,12.7274,34.6563,713.501,7211451,66.9453
[CSV]hypergirgs,thomas-desktop,0,940,464158,100,0.6,2.2,0.5,24.0527,1691.3,27.1872,64.8088,1599.25,16084999,69.3083
[CSV]hypergirgs,thomas-desktop,0,950,1000000,100,0.6,2.2,0.5,25.5877,3825.31,58.3137,126.377,3639.2,38451313,76.9026
[CSV]hypergirgs,thomas-desktop,0,960,2154434,100,0.6,2.2,0.5,27.1228,8727.96,125.815,252.219,8345.12,85208170,79.1003
[CSV]hypergirgs,thomas-desktop,0,970,4641588,100,0.6,2.2,0.5,28.6578,19239,291.331,523.49,18416.6,185217084,79.8076
[CSV]hypergirgs,thomas-desktop,0,980,10000000,100,0.6,2.2,0.5,30.1929,42486.8,626.052,1090.97,40753.8,415716867,83.1434
[CSV]hypergirgs,thomas-desktop,0,990,21544346,100,0.6,2.2,0.5,31.7279,96499.6,1339.41,2443.45,92688.6,933888342,86.6945
[CSV]hypergirgs,thomas-desktop,0,1000,46415888,100,0.6,2.2,0.5,38.4522,102818,2500.24,6100.25,94126.3,161125642,6.94269
[CSV]hypergirgs,thomas-desktop,0,1020,21544,1000,0.6,2.2,0.5,13.3072,306.991,1.2975,4.58125,301.09,4372510,405.914
[CSV]hypergirgs,thomas-desktop,0,1030,46415,1000,0.6,2.2,0.5,14.8423,745.095,2.682,7.77824,734.611,10167905,438.13
[CSV]hypergirgs,thomas-desktop,0,1040,100000,1000,0.6,2.2,0.5,16.3774,1851.57,5.75011,14.7352,1831.06,24913852,498.277
[CSV]hypergirgs,thomas-desktop,0,1050,215443,1000,0.6,2.2,0.5,17.9124,4519.42,12.9037,27.4055,4479.08,59264607,550.165
[CSV]hypergirgs,thomas-desktop,0,1060,464158,1000,0.6,2.2,0.5,19.4475,10816,27.0141,57.9494,10731,140928846,607.245
[CSV]hypergirgs,thomas-desktop,0,1070,1000000,1000,0.6,2.2,0.5,20.9825,25368.6,57.2694,132.822,25177.1,319280920,638.562
[CSV]hypergirgs,thomas-desktop,0,1080,2154434,1000,0.6,2.2,0.5,22.5176,58812.1,124.784,263.981,58418.5,724495678,672.562
[CSV]hypergirgs,thomas-desktop,0,1090,4641588,1000,0.6,2.2,0.5,29.2418,15334.5,292.48,529.359,14505.2,131202917,56.5336
[CSV]hypergirgs,thomas-desktop,0,1100,10000000,1000,0.6,2.2,0.5,29.5056,55655.2,622.674,1077.54,53939,571578893,114.316
[CSV]hypergirgs,thomas-desktop,0,1110,21544346,1000,0.6,2.2,0.5,38.5956,63117.1,1154.29,3238.61,58660.5,30952994,2.87342
[CSV]hypergirgs,thomas-desktop,0,1140,10000,10,1,3,0.5,16.5881,15.0686,0.701574,4.41779,9.94342,46882,9.3764
[CSV]hypergirgs,thomas-desktop,0,1150,21544,10,1,3,0.5,18.1231,29.1568,1.28484,6.67333,21.1908,108103,10.0356
[CSV]hypergirgs,thomas-desktop,0,1160,46415,10,1,3,0.5,19.6582,56.7006,2.68945,9.97332,44.0306,225194,9.7035
[CSV]hypergirgs,thomas-desktop,0,1170,100000,10,1,3,0.5,21.1933,120.949,5.1775,18.1899,97.5706,499647,9.99294
[CSV]hypergirgs,thomas-desktop,0,1180,215443,10,1,3,0.5,22.7283,241.49,10.4806,31.7004,199.282,1072185,9.95331
[CSV]hypergirgs,thomas-desktop,0,1190,464158,10,1,3,0.5,24.2634,502.061,22.355,59.2282,420.448,2324844,10.0175
[CSV]hypergirgs,thomas-desktop,0,1200,1000000,10,1,3,0.5,25.7984,1092,48.2982,122.186,920.061,4995667,9.99133
[CSV]hypergirgs,thomas-desktop,0,1210,2154434,10,1,3,0.5,27.3335,2322.63,105.669,245.328,1966.76,10758433,9.98725
[CSV]hypergirgs,thomas-desktop,0,1220,4641588,10,1,3,0.5,28.8686,5192.03,247.924,520.093,4416.59,23175105,9.98585
[CSV]hypergirgs,thomas-desktop,0,1230,10000000,10,1,3,0.5,30.4036,11006,531.401,1100.89,9356.66,50157296,10.0315
[CSV]hypergirgs,thomas-desktop,0,1240,21544346,10,1,3,0.5,31.9387,23721.9,1140.5,2431.7,20121.1,107862308,10.0131
[CSV]hypergirgs,thomas-desktop,0,1250,46415888,10,1,3,0.5,33.4737,50465.3,2474.76,5204.3,42727.3,232117428,10.0016
[CSV]hypergirgs,thomas-desktop,0,1260,100000000,10,1,3,0.5,35.0088,109557,5271.19,11282.2,92879.9,500241680,10.0048
[CSV]hypergirgs,thomas-desktop,0,1270,10000,100,1,3,0.5,11.9829,51.8281,0.732374,2.62866,48.4604,496507,99.3014
[CSV]hypergirgs,thomas-desktop,0,1280,21544,100,1,3,0.5,13.518,111.712,1.2325,4.33181,106.126,1050160,97.4898
[CSV]hypergirgs,thomas-desktop,0,1290,46415,100,1,3,0.5,15.053,238.255,2.70074,7.8632,227.669,2302876,99.2298
[CSV]hypergirgs,thomas-desktop,0,1300,100000,100,1,3,0.5,16.5881,503.409,5.71324,14.5186,483.149,4909667,98.1933
[CSV]hypergirgs,thomas-desktop,0,1310,215443,100,1,3,0.5,18.1232,1085.6,12.6755,27.7272,1045.17,10780576,100.078
[CSV]hypergirgs,thomas-desktop,0,1320,464158,100,1,3,0.5,19.6582,2359.82,26.903,59.6424,2273.24,23268329,100.26
[CSV]hypergirgs,thomas-desktop,0,1330,1000000,100,1,3,0.5,21.1933,5066.14,51.7719,130.312,4882.63,50042436,100.085
[CSV]hypergirgs,thomas-desktop,0,1340,2154434,100,1,3,0.5,22.7283,10946.7,108.047,257.403,10576.4,107919935,100.184
[CSV]hypergirgs,thomas-desktop,0,1350,4641588,100,1,3,0.5,24.2634,23756.9,253.245,496.631,22999.4,231339118,99.681
[CSV]hypergirgs,thomas-desktop,0,1360,10000000,100,1,3,0.5,25.7984,50551.6,539.169,1038.71,48957.8,499375696,99.8751
[CSV]hypergirgs,thomas-desktop,0,1370,21544346,100,1,3,0.5,27.3335,109152,1142.81,2223.17,105747,1078178666,100.089
[CSV]hypergirgs,thomas-desktop,0,1400,21544,1000,1,3,0.5,8.91278,783.298,1.40684,3.01348,778.857,10007487,929.028
[CSV]hypergirgs,thomas-desktop,0,1410,46415,1000,1,3,0.5,10.4478,1903.39,2.74458,5.8321,1894.79,22719574,978.976
[CSV]hypergirgs,thomas-desktop,0,1420,100000,1000,1,3,0.5,11.9829,4340.94,5.71899,12.2901,4322.91,49287439,985.749
[CSV]hypergirgs,thomas-desktop,0,1430,215443,1000,1,3,0.5,13.518,9703.11,12.541,26.7367,9663.81,106300001,986.804
[CSV]hypergirgs,thomas-desktop,0,1440,464158,1000,1,3,0.5,15.053,21242.3,26.913,55.5117,21159.8,229469722,988.757
[CSV]hypergirgs,thomas-desktop,0,1450,1000000,1000,1,3,0.5,16.5881,46357.3,56.8056,122.235,46176.9,498418855,996.838
[CSV]hypergirgs,thomas-desktop,0,1460,2154434,1000,1,3,0.5,18.1232,100788,125.228,257.654,100401,1075331950,998.25
[CSV]hypergirgs,thomas-desktop,0,1520,10000,10,0.6,2.2,0.9,24.5068,61.7875,0.77757,15.2256,45.7558,18305,3.661
[CSV]hypergirgs,thomas-desktop,0,1530,21544,10,0.6,2.2,0.9,26.0419,115.444,1.31437,16.7713,97.3463,41546,3.85685
[CSV]hypergirgs,thomas-desktop,0,1540,46415,10,0.6,2.2,0.9,27.5769,274.532,2.74845,24.61,247.122,102450,4.41452
[CSV]hypergirgs,thomas-desktop,0,1550,100000,10,0.6,2.2,0.9,29.112,562.789,5.68744,37.4942,519.532,278305,5.5661
[CSV]hypergirgs,thomas-desktop,0,1560,215443,10,0.6,2.2,0.9,30.6471,1140.2,12.8952,60.4859,1065.55,525201,4.87554
[CSV]hypergirgs,thomas-desktop,0,1570,464158,10,0.6,2.2,0.9,32.1821,2349.65,27.531,108.592,2211.44,1196126,5.15396
[CSV]hypergirgs,thomas-desktop,0,1580,1000000,10,0.6,2.2,0.9,33.7172,5050.81,57.1614,219.092,4769.58,2538204,5.07641
[CSV]hypergirgs,thomas-desktop,0,1590,2154434,10,0.6,2.2,0.9,35.2522,10715.5,113.127,423.782,10166.5,5963249,5.53579
[CSV]hypergirgs,thomas-desktop,0,1600,4641588,10,0.6,2.2,0.9,36.7873,23363.6,264.284,905.38,22169.6,13925066,6.00013
[CSV]hypergirgs,thomas-desktop,0,1610,10000000,10,0.6,2.2,0.9,38.3224,48796.8,542.958,1857.58,46346.9,30722200,6.14444
[CSV]hypergirgs,thomas-desktop,0,1620,21544346,10,0.6,2.2,0.9,39.8574,131486,1157.74,4364.1,125843,68944440,6.40024
[CSV]hypergirgs,thomas-desktop,0,1650,10000,100,0.6,2.2,0.9,19.9017,37.0902,0.747911,8.08509,28.2427,138105,27.621
[CSV]hypergirgs,thomas-desktop,0,1660,21544,100,0.6,2.2,0.9,21.4367,73.7092,1.29941,10.3719,62.0273,301348,27.9751
[CSV]hypergirgs,thomas-desktop,0,1670,46415,100,0.6,2.2,0.9,22.9717,162.746,2.6739,15.0151,145.029,729749,31.4445
[CSV]hypergirgs,thomas-desktop,0,1680,100000,100,0.6,2.2,0.9,24.5068,360.696,5.86786,22.7932,332.005,1778740,35.5748
[CSV]hypergirgs,thomas-desktop,0,1690,215443,100,0.6,2.2,0.9,26.0419,790.119,12.6133,37.9683,739.466,4083829,37.911
[CSV]hypergirgs,thomas-desktop,0,1700,464158,100,0.6,2.2,0.9,27.5769,1880.04,26.3747,69.1069,1784.48,9948980,42.8689
[CSV]hypergirgs,thomas-desktop,0,1710,1000000,100,0.6,2.2,0.9,29.112,4287.89,57.0158,137.869,4091.54,22805813,45.6116
[CSV]hypergirgs,thomas-desktop,0,1720,2154434,100,0.6,2.2,0.9,30.6471,9728.16,124.618,280.625,9317.12,50983206,47.3286
[CSV]hypergirgs,thomas-desktop,0,1730,4641588,100,0.6,2.2,0.9,32.1821,22442.6,293.76,590.556,21550.3,118038881,50.8614
[CSV]hypergirgs,thomas-desktop,0,1740,10000000,100,0.6,2.2,0.9,33.7172,51743.4,613.537,1237.26,49875.7,270513304,54.1027
[CSV]hypergirgs,thomas-desktop,0,1780,21544,1000,0.6,2.2,0.9,16.8315,213.926,1.28266,6.37159,206.249,2135721,198.266
[CSV]hypergirgs,thomas-desktop,0,1790,46415,1000,0.6,2.2,0.9,18.3666,533.18,2.69104,10.9526,519.511,5134801,221.256
[CSV]hypergirgs,thomas-desktop,0,1800,100000,1000,0.6,2.2,0.9,19.9017,1349.01,5.76937,18.2342,1324.96,12774386,255.488
[CSV]hypergirgs,thomas-desktop,0,1810,215443,1000,0.6,2.2,0.9,21.4367,3347.55,12.5653,34.9421,3299.99,30867608,286.55
[CSV]hypergirgs,thomas-desktop,0,1820,464158,1000,0.6,2.2,0.9,22.9718,8446.8,27.2689,64.8592,8354.62,76719535,330.575
[CSV]hypergirgs,thomas-desktop,0,1830,1000000,1000,0.6,2.2,0.9,24.5068,20586.9,57.3293,126.115,20402,183043555,366.087
[CSV]hypergirgs,thomas-desktop,0,1840,2154434,1000,0.6,2.2,0.9,26.0419,49613.3,124.558,248.042,49235.7,421646938,391.422
[CSV]hypergirgs,thomas-desktop,0,1850,4641588,1000,0.6,2.2,0.9,32.7661,19494.8,293.442,604.519,18588.2,89415148,38.5278
[CSV]hypergirgs,thomas-desktop,0,1860,10000000,1000,0.6,2.2,0.9,33.0299,63520.8,624.813,1222.9,61656.6,365689942,73.138
[CSV]hypergirgs,thomas-desktop,0,1900,10000,10,1,3,0.9,20.1124,22.1428,0.725676,6.47262,14.9209,31197,6.2394
[CSV]hypergirgs,thomas-desktop,0,1910,21544,10,1,3,0.9,21.6474,45.41,1.23379,10.2986,33.867,72002,6.68418
[CSV]hypergirgs,thomas-desktop,0,1920,46415,10,1,3,0.9,23.1825,87.5274,2.31018,13.6494,71.5579,157806,6.79978
[CSV]hypergirgs,thomas-desktop,0,1930,100000,10,1,3,0.9,24.7176,193.232,4.90165,21.1226,167.179,358779,7.17558
[CSV]hypergirgs,thomas-desktop,0,1940,215443,10,1,3,0.9,26.2526,397.92,10.3087,37.1128,350.451,791296,7.34576
[CSV]hypergirgs,thomas-desktop,0,1950,464158,10,1,3,0.9,27.7877,844.558,22.2641,67.0461,755.212,1747606,7.53022
[CSV]hypergirgs,thomas-desktop,0,1960,1000000,10,1,3,0.9,29.3227,1813.29,47.9149,134.253,1629.63,3871128,7.74226
[CSV]hypergirgs,thomas-desktop,0,1970,2154434,10,1,3,0.9,30.8578,3940.59,104.872,273.175,3556.68,8538157,7.92613
[CSV]hypergirgs,thomas-desktop,0,1980,4641588,10,1,3,0.9,32.3928,8547.33,250.399,587.166,7701.31,18796769,8.09928
[CSV]hypergirgs,thomas-desktop,0,1990,10000000,10,1,3,0.9,33.9279,18464.9,534.233,1229.54,16683.8,41263206,8.25264
[CSV]hypergirgs,thomas-desktop,0,2000,21544346,10,1,3,0.9,35.463,40756.9,1146.97,2647.6,36926,90416000,8.39348
[CSV]hypergirgs,thomas-desktop,0,2010,46415888,10,1,3,0.9,36.998,89072.2,2460.58,5680.38,80857.7,198082017,8.5351
[CSV]hypergirgs,thomas-desktop,0,2020,100000000,10,1,3,0.9,38.5331,192057,5294.45,12208.1,174398,433032316,8.66065
[CSV]hypergirgs,thomas-desktop,0,2030,10000,100,1,3,0.9,15.5072,39.7477,0.697414,4.03602,34.9903,261119,52.2238
[CSV]hypergirgs,thomas-desktop,0,2040,21544,100,1,3,0.9,17.0422,88.6349,1.34149,6.22262,81.0625,594274,55.1684
[CSV]hypergirgs,thomas-desktop,0,2050,46415,100,1,3,0.9,18.5773,205.851,2.65916,9.85555,193.312,1399580,60.3072
[CSV]hypergirgs,thomas-desktop,0,2060,100000,100,1,3,0.9,20.1124,453.133,5.6493,17.223,430.235,3114680,62.2936
[CSV]hypergirgs,thomas-desktop,0,2070,215443,100,1,3,0.9,21.6474,1043.09,10.6855,34.4469,997.924,7067209,65.6063
[CSV]hypergirgs,thomas-desktop,0,2080,464158,100,1,3,0.9,23.1825,2355.55,22.4929,59.9362,2273.07,15907928,68.5453
[CSV]hypergirgs,thomas-desktop,0,2090,1000000,100,1,3,0.9,24.7176,5378.92,47.9186,121.063,5208.55,35584510,71.169
[CSV]hypergirgs,thomas-desktop,0,2100,2154434,100,1,3,0.9,26.2526,12202.7,104.377,239.91,11853.4,78939004,73.2805
[CSV]hypergirgs,thomas-desktop,0,2110,4641588,100,1,3,0.9,27.7877,27881.1,248.74,510.636,27114.3,175382928,75.5702
[CSV]hypergirgs,thomas-desktop,0,2120,10000000,100,1,3,0.9,29.3227,63224,533.165,1069.88,61604.8,387389390,77.4779
[CSV]hypergirgs,thomas-desktop,0,2130,21544346,100,1,3,0.9,30.8578,143533,1138.94,2291.35,140063,855221460,79.3917
[CSV]hypergirgs,thomas-desktop,0,2160,21544,1000,1,3,0.9,12.4371,473.894,1.38296,3.91172,468.579,4587102,425.836
[CSV]hypergirgs,thomas-desktop,0,2170,46415,1000,1,3,0.9,13.9721,1210.5,2.72939,7.40158,1200.34,11073177,477.138
[CSV]hypergirgs,thomas-desktop,0,2180,100000,1000,1,3,0.9,15.5072,2980.73,5.7654,13.6571,2961.28,25843631,516.873
[CSV]hypergirgs,thomas-desktop,0,2190,215443,1000,1,3,0.9,17.0423,7210.25,12.6277,27.0052,7170.58,59814898,555.274
[CSV]hypergirgs,thomas-desktop,0,2200,464158,1000,1,3,0.9,18.5773,17115.4,26.8686,58.2832,17030.2,137643768,593.09
[CSV]hypergirgs,thomas-desktop,0,2210,1000000,1000,1,3,0.9,20.1124,39960.2,56.6087,126.817,39775.3,311564846,623.13
[CSV]hypergirgs,thomas-desktop,0,2220,2154434,1000,1,3,0.9,21.6474,93243,111.24,267.29,92859.5,706429414,655.791
[CSV]hypergirgs,thomas-desktop,0,2230,4641588,1000,1,3,0.9,28.3717,21943.7,251.356,508.067,21176.7,132121743,56.9295
[CSV]hypergirgs,thomas-desktop,0,2240,10000000,1000,1,3,0.9,28.6355,84555.9,536.807,1058.56,82944.3,540645564,108.129
[CSV]hypergirgs,thomas-desktop,1,2280,10000,10,0.6,2.2,0,19.2056,5.83372,0.638654,1.66355,3.52787,45750,9.15
[CSV]hypergirgs,thomas-desktop,1,2290,21544,10,0.6,2.2,0,20.8558,12.5494,1.31731,3.07442,8.13747,97105,9.01457
[CSV]hypergirgs,thomas-desktop,1,2300,46415,10,0.6,2.2,0,22.4896,24.0396,2.67315,5.71919,15.6423,229637,9.89495
[CSV]hypergirgs,thomas-desktop,1,2310,100000,10,0.6,2.2,0,24.112,51.7522,6.84337,10.8385,34.0655,516075,10.3215
[CSV]hypergirgs,thomas-desktop,1,2320,215443,10,0.6,2.2,0,25.7171,107.391,13.0167,23.0865,71.2823,990495,9.19496
[CSV]hypergirgs,thomas-desktop,1,2330,464158,10,0.6,2.2,0,27.3193,229.691,27.5651,52.9293,149.192,2375157,10.2343
[CSV]hypergirgs,thomas-desktop,1,2340,1000000,10,0.6,2.2,0,28.9054,572.257,56.9225,117.241,396.693,5507438,11.0149
[CSV]hypergirgs,thomas-desktop,1,2350,2154434,10,0.6,2.2,0,30.488,1204.08,125.39,256.882,815.956,10620215,9.85894
[CSV]hypergirgs,thomas-desktop,1,2360,4641588,10,0.6,2.2,0,32.0655,2585.38,294.916,562.03,1720.33,25175384,10.8477
[CSV]hypergirgs,thomas-desktop,1,2370,10000000,10,0.6,2.2,0,33.6363,5434.34,618.088,1205.3,3593.82,50033222,10.0066
[CSV]hypergirgs,thomas-desktop,1,2380,21544346,10,0.6,2.2,0,35.2051,11322.5,1224.06,2595.5,7468.29,107991523,10.025
[CSV]hypergirgs,thomas-desktop,1,2390,46415888,10,0.6,2.2,0,36.7676,24423.4,2552.52,5641.68,16156,231617615,9.9801
[CSV]hypergirgs,thomas-desktop,1,2400,100000000,10,0.6,2.2,0,38.3262,51321.2,5379.39,12172.3,33618.4,501336270,10.0267
[CSV]hypergirgs,thomas-desktop,1,2410,10000,100,0.6,2.2,0,14.0942,8.57,0.72391,1.48763,6.35487,517272,103.454
[CSV]hypergirgs,thomas-desktop,1,2420,21544,100,0.6,2.2,0,15.8307,17.1639,1.26856,3.6496,12.2425,1046110,97.1138
[CSV]hypergirgs,thomas-desktop,1,2430,46415,100,0.6,2.2,0,17.531,37.4797,3.51825,5.88727,28.0545,2364246,101.874
[CSV]hypergirgs,thomas-desktop,1,2440,100000,100,0.6,2.2,0,19.2046,76.767,5.93087,11.8689,58.9622,4845310,96.9062
[CSV]hypergirgs,thomas-desktop,1,2450,215443,100,0.6,2.2,0,20.8564,166.743,12.576,27.0275,127.135,10608032,98.4765
[CSV]hypergirgs,thomas-desktop,1,2460,464158,100,0.6,2.2,0,22.4907,356.775,27.0367,55.3797,274.353,23394104,100.802
[CSV]hypergirgs,thomas-desktop,1,2470,1000000,100,0.6,2.2,0,24.1109,756.762,57.2797,115.343,582.75,50091198,100.182
[CSV]hypergirgs,thomas-desktop,1,2480,2154434,100,0.6,2.2,0,25.7189,1627.47,127.733,231.343,1263.44,108620486,100.834
[CSV]hypergirgs,thomas-desktop,1,2490,4641588,100,0.6,2.2,0,27.3174,3483.3,292.639,489.869,2693.39,232358997,100.12
[CSV]hypergirgs,thomas-desktop,1,2500,10000000,100,0.6,2.2,0,28.9074,7507.8,624.288,1057.3,5810.37,489684954,97.937
[CSV]hypergirgs,thomas-desktop,1,2510,21544346,100,0.6,2.2,0,30.4901,16453.7,1343.79,2276.29,12793.9,1076886742,99.9693
[CSV]hypergirgs,thomas-desktop,1,2520,46415888,100,0.6,2.2,0,37.3588,29910.4,2524.32,5804.63,21501.4,174036070,7.49899
[CSV]hypergirgs,thomas-desktop,1,2530,100000000,100,0.6,2.2,0,37.6282,50577.9,5395.38,11962.9,33077.1,680219333,13.6044
[CSV]hypergirgs,thomas-desktop,1,2540,21544,1000,0.6,2.2,0,10.4538,90.0164,1.42006,2.45657,86.1352,10102947,937.89
