host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
thomas-desktop,nkgen,3,0.5,2.2,46415,1000,0,11016831,6,20,18137
thomas-desktop,nkgen,3,0.5,2.2,100000,1000,0,24287738,16,40,49153
thomas-desktop,nkgen,3,0.5,2.2,215443,1000,0,58369016,36,103,153013
thomas-desktop,nkgen,3,0.5,2.2,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,2.2,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,2154,10,0,10515,0,1,127
thomas-desktop,nkgen,3,0.5,3.0,4641,10,0,24271,0,1,388
thomas-desktop,nkgen,3,0.5,3.0,10000,10,0,51035,1,4,1220
thomas-desktop,nkgen,3,0.5,3.0,21544,10,0,105707,3,8,3714
thomas-desktop,nkgen,3,0.5,3.0,46415,10,0,234666,7,22,12249
thomas-desktop,nkgen,3,0.5,3.0,100000,10,0,505693,15,41,37454
thomas-desktop,nkgen,3,0.5,3.0,215443,10,0,1077667,34,106,116697
thomas-desktop,nkgen,3,0.5,3.0,464158,10,0,2319740,74,203,343923
thomas-desktop,nkgen,3,0.5,3.0,1000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,2154434,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,4641588,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,10000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,21544346,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,46415888,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,100000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,2154,100,0,95348,0,1,166
thomas-desktop,nkgen,3,0.5,3.0,4641,100,0,236695,0,1,502
thomas-desktop,nkgen,3,0.5,3.0,10000,100,0,482214,1,4,1482
thomas-desktop,nkgen,3,0.5,3.0,21544,100,0,1080593,3,8,4384
thomas-desktop,nkgen,3,0.5,3.0,46415,100,0,2253962,7,22,13443
thomas-desktop,nkgen,3,0.5,3.0,100000,100,0,5055438,16,40,40752
thomas-desktop,nkgen,3,0.5,3.0,215443,100,0,10934214,36,101,129089
thomas-desktop,nkgen,3,0.5,3.0,464158,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,1000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,2154434,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,4641588,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,10000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,21544346,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,46415888,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,100000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,4641,1000,0,1819007,0,1,1241
thomas-desktop,nkgen,3,0.5,3.0,10000,1000,0,4318228,1,4,3519
thomas-desktop,nkgen,3,0.5,3.0,21544,1000,0,9864813,3,8,8914
thomas-desktop,nkgen,3,0.5,3.0,46415,1000,0,22587593,7,22,25691
thomas-desktop,nkgen,3,0.5,3.0,100000,1000,0,48329763,16,40,64850
thomas-desktop,nkgen,3,0.5,3.0,215443,1000,0,106407635,37,102,189284
thomas-desktop,nkgen,3,0.5,3.0,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,2154,10,0,3283,0,0,122
thomas-desktop,nkgen,3,0.9,2.2,4641,10,0,6839,0,1,351
thomas-desktop,nkgen,3,0.9,2.2,10000,10,0,19676,1,4,1158
thomas-desktop,nkgen,3,0.9,2.2,21544,10,0,40912,3,8,3437
thomas-desktop,nkgen,3,0.9,2.2,46415,10,0,101430,7,23,11182
thomas-desktop,nkgen,3,0.9,2.2,100000,10,0,237374,16,40,34442
thomas-desktop,nkgen,3,0.9,2.2,215443,10,0,492578,35,104,109748
thomas-desktop,nkgen,3,0.9,2.2,464158,10,0,1151687,78,198,339648
thomas-desktop,nkgen,3,0.9,2.2,1000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,2154434,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,4641588,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,10000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,21544346,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,46415888,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,100000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,2154,100,0,22026,0,0,127
thomas-desktop,nkgen,3,0.9,2.2,4641,100,0,47954,0,1,394
thomas-desktop,nkgen,3,0.9,2.2,10000,100,0,120005,1,4,1264
thomas-desktop,nkgen,3,0.9,2.2,21544,100,0,287648,3,8,3804
thomas-desktop,nkgen,3,0.9,2.2,46415,100,0,772075,6,21,12229
thomas-desktop,nkgen,3,0.9,2.2,100000,100,0,1658276,17,39,35933
thomas-desktop,nkgen,3,0.9,2.2,215443,100,0,4034977,36,103,114625
thomas-desktop,nkgen,3,0.9,2.2,464158,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,1000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,2154434,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,4641588,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,10000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,21544346,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,46415888,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,100000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,4641,1000,0,316774,0,2,589
thomas-desktop,nkgen,3,0.9,2.2,10000,1000,0,839236,1,4,1789
thomas-desktop,nkgen,3,0.9,2.2,21544,1000,0,2166707,3,8,5141
thomas-desktop,nkgen,3,0.9,2.2,46415,1000,0,5222684,7,22,15892
thomas-desktop,nkgen,3,0.9,2.2,100000,1000,0,12911520,16,40,46493
thomas-desktop,nkgen,3,0.9,2.2,215443,1000,0,30828512,37,104,146215
thomas-desktop,nkgen,3,0.9,2.2,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,2154,10,0,5695,0,1,120
thomas-desktop,nkgen,3,0.9,3.0,4641,10,0,13374,0,1,373
thomas-desktop,nkgen,3,0.9,3.0,10000,10,0,31332,1,4,1214
thomas-desktop,nkgen,3,0.9,3.0,21544,10,0,69955,2,8,3727
thomas-desktop,nkgen,3,0.9,3.0,46415,10,0,160602,6,22,11701
thomas-desktop,nkgen,3,0.9,3.0,100000,10,0,353362,15,39,34346
thomas-desktop,nkgen,3,0.9,3.0,215443,10,0,797993,34,102,111860
thomas-desktop,nkgen,3,0.9,3.0,464158,10,0,1754145,74,204,337713
thomas-desktop,nkgen,3,0.9,3.0,1000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,2154434,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,4641588,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,10000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,21544346,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,46415888,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,100000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,2154,100,0,43840,0,1,151
thomas-desktop,nkgen,3,0.9,3.0,4641,100,0,107098,0,1,447
thomas-desktop,nkgen,3,0.9,3.0,10000,100,0,254353,1,4,1400
thomas-desktop,nkgen,3,0.9,3.0,21544,100,0,592260,3,8,4199
thomas-desktop,nkgen,3,0.9,3.0,46415,100,0,1370847,7,22,13357
thomas-desktop,nkgen,3,0.9,3.0,100000,100,0,3135689,16,40,39579
thomas-desktop,nkgen,3,0.9,3.0,215443,100,0,7096007,34,101,128652
thomas-desktop,nkgen,3,0.9,3.0,464158,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,1000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,2154434,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,4641588,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,10000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,21544346,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,46415888,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,100000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,4641,1000,0,761336,0,2,899
thomas-desktop,nkgen,3,0.9,3.0,10000,1000,0,1898559,1,4,2672
thomas-desktop,nkgen,3,0.9,3.0,21544,1000,0,4571751,3,8,7441
thomas-desktop,nkgen,3,0.9,3.0,46415,1000,0,10975604,6,22,21614
thomas-desktop,nkgen,3,0.9,3.0,100000,1000,0,25769998,16,41,60103
thomas-desktop,nkgen,3,0.9,3.0,215443,1000,0,60011910,36,103,180288
thomas-desktop,nkgen,3,0.9,3.0,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,3,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.0,2.2,2154,10,0,9240,0,0,2
thomas-desktop,nkgen,4,0.0,2.2,4641,10,0,24209,0,0,5
thomas-desktop,nkgen,4,0.0,2.2,10000,10,0,50274,1,0,12
thomas-desktop,nkgen,4,0.0,2.2,21544,10,0,96301,3,1,24
thomas-desktop,nkgen,4,0.0,2.2,46415,10,0,241757,6,2,55
thomas-desktop,nkgen,4,0.0,2.2,100000,10,0,545941,16,5,117
thomas-desktop,nkgen,4,0.0,2.2,215443,10,0,1068297,35,12,242
thomas-desktop,nkgen,4,0.0,2.2,464158,10,0,2320651,81,29,541
thomas-desktop,nkgen,4,0.0,2.2,1000000,10,0,5028474,183,73,1076
thomas-desktop,nkgen,4,0.0,2.2,2154434,10,0,10505028,464,179,2455
thomas-desktop,nkgen,4,0.0,2.2,4641588,10,0,24259640,1128,407,5693
thomas-desktop,nkgen,4,0.0,2.2,10000000,10,0,47633852,2713,975,12776
thomas-desktop,nkgen,4,0.0,2.2,21544346,10,0,111985753,6274,2192,26809
thomas-desktop,nkgen,4,0.0,2.2,46415888,10,0,239092388,14579,5037,60695
thomas-desktop,nkgen,4,0.0,2.2,100000000,10,0,477946644,33509,11224,135727
thomas-desktop,nkgen,4,0.0,2.2,2154,100,0,106167,0,0,10
thomas-desktop,nkgen,4,0.0,2.2,4641,100,0,227831,0,0,23
thomas-desktop,nkgen,4,0.0,2.2,10000,100,0,489473,1,0,48
thomas-desktop,nkgen,4,0.0,2.2,21544,100,0,1107377,3,1,106
thomas-desktop,nkgen,4,0.0,2.2,46415,100,0,2254156,7,2,220
thomas-desktop,nkgen,4,0.0,2.2,100000,100,0,5085504,16,5,483
thomas-desktop,nkgen,4,0.0,2.2,215443,100,0,10342951,36,13,1014
thomas-desktop,nkgen,4,0.0,2.2,464158,100,0,23692381,79,30,2244
thomas-desktop,nkgen,4,0.0,2.2,1000000,100,0,50546147,183,79,4391
thomas-desktop,nkgen,4,0.0,2.2,2154434,100,0,104963011,462,183,8860
thomas-desktop,nkgen,4,0.0,2.2,4641588,100,0,228501272,1133,418,18859
thomas-desktop,nkgen,4,0.0,2.2,10000000,100,0,497821187,2715,996,40827
thomas-desktop,nkgen,4,0.0,2.2,21544346,100,0,1056917776,6382,2236,84164
thomas-desktop,nkgen,4,0.0,2.2,46415888,100,0,2291263677,14884,5177,183471
thomas-desktop,nkgen,4,0.0,2.2,100000000,100,0,5060260650,34219,11424,407182
thomas-desktop,nkgen,4,0.0,2.2,4641,1000,0,1960165,0,0,141
thomas-desktop,nkgen,4,0.0,2.2,10000,1000,0,4580614,1,0,329
thomas-desktop,nkgen,4,0.0,2.2,21544,1000,0,10332911,3,1,738
thomas-desktop,nkgen,4,0.0,2.2,46415,1000,0,22055914,6,2,1585
thomas-desktop,nkgen,4,0.0,2.2,100000,1000,0,47702054,16,6,3453
thomas-desktop,nkgen,4,0.0,2.2,215443,1000,0,103793520,35,14,7646
thomas-desktop,nkgen,4,0.0,2.2,464158,1000,0,226501834,79,32,16910
thomas-desktop,nkgen,4,0.0,2.2,1000000,1000,0,491395530,186,75,36725
thomas-desktop,nkgen,4,0.0,2.2,2154434,1000,0,1058837055,461,189,79752
thomas-desktop,nkgen,4,0.0,2.2,4641588,1000,0,2290579536,1124,435,169125
thomas-desktop,nkgen,4,0.0,2.2,10000000,1000,0,4981349256,2717,1046,343296
thomas-desktop,nkgen,4,0.0,2.2,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.0,2.2,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.0,2.2,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.0,3.0,2154,10,0,10824,0,0,2
thomas-desktop,nkgen,4,0.0,3.0,4641,10,0,24759,0,0,5
thomas-desktop,nkgen,4,0.0,3.0,10000,10,0,50118,1,0,12
thomas-desktop,nkgen,4,0.0,3.0,21544,10,0,111163,3,1,24
thomas-desktop,nkgen,4,0.0,3.0,46415,10,0,235014,7,2,51
thomas-desktop,nkgen,4,0.0,3.0,100000,10,0,498754,15,5,117
thomas-desktop,nkgen,4,0.0,3.0,215443,10,0,1079147,34,12,257
thomas-desktop,nkgen,4,0.0,3.0,464158,10,0,2315189,76,27,517
thomas-desktop,nkgen,4,0.0,3.0,1000000,10,0,4982452,172,68,976
thomas-desktop,nkgen,4,0.0,3.0,2154434,10,0,10762059,435,172,2246
thomas-desktop,nkgen,4,0.0,3.0,4641588,10,0,23180733,1078,394,5162
thomas-desktop,nkgen,4,0.0,3.0,10000000,10,0,49997605,2615,940,11937
thomas-desktop,nkgen,4,0.0,3.0,21544346,10,0,107472950,6206,2139,24425
thomas-desktop,nkgen,4,0.0,3.0,46415888,10,0,232012067,14440,4652,55474
thomas-desktop,nkgen,4,0.0,3.0,100000000,10,0,500159801,33312,11018,126589
thomas-desktop,nkgen,4,0.0,3.0,2154,100,0,115371,0,0,10
thomas-desktop,nkgen,4,0.0,3.0,4641,100,0,232978,0,0,22
thomas-desktop,nkgen,4,0.0,3.0,10000,100,0,500554,1,0,48
thomas-desktop,nkgen,4,0.0,3.0,21544,100,0,1108419,3,1,105
thomas-desktop,nkgen,4,0.0,3.0,46415,100,0,2383896,6,2,220
thomas-desktop,nkgen,4,0.0,3.0,100000,100,0,5033392,16,5,468
thomas-desktop,nkgen,4,0.0,3.0,215443,100,0,10832486,36,12,1019
thomas-desktop,nkgen,4,0.0,3.0,464158,100,0,23371831,79,28,2264
thomas-desktop,nkgen,4,0.0,3.0,1000000,100,0,49872350,182,72,4631
thomas-desktop,nkgen,4,0.0,3.0,2154434,100,0,107519422,449,176,9957
thomas-desktop,nkgen,4,0.0,3.0,4641588,100,0,232174316,1080,389,18060
thomas-desktop,nkgen,4,0.0,3.0,10000000,100,0,499498116,2633,987,37518
thomas-desktop,nkgen,4,0.0,3.0,21544346,100,0,1077565000,6210,2183,77341
thomas-desktop,nkgen,4,0.0,3.0,46415888,100,0,2323341076,14416,4892,166412
thomas-desktop,nkgen,4,0.0,3.0,100000000,100,0,4996773988,33416,11224,363588
thomas-desktop,nkgen,4,0.0,3.0,4641,1000,0,2156137,0,0,149
thomas-desktop,nkgen,4,0.0,3.0,10000,1000,0,4964476,1,0,347
thomas-desktop,nkgen,4,0.0,3.0,21544,1000,0,10527315,3,1,747
thomas-desktop,nkgen,4,0.0,3.0,46415,1000,0,23094494,6,2,1624
thomas-desktop,nkgen,4,0.0,3.0,100000,1000,0,49980682,16,5,3513
thomas-desktop,nkgen,4,0.0,3.0,215443,1000,0,108478495,36,13,7698
thomas-desktop,nkgen,4,0.0,3.0,464158,1000,0,230806051,78,30,16807
thomas-desktop,nkgen,4,0.0,3.0,1000000,1000,0,501017948,181,73,36139
thomas-desktop,nkgen,4,0.0,3.0,2154434,1000,0,1076647552,461,182,77088
thomas-desktop,nkgen,4,0.0,3.0,4641588,1000,0,2319676599,1120,411,166507
thomas-desktop,nkgen,4,0.0,3.0,10000000,1000,0,4989916671,2701,970,361946
thomas-desktop,nkgen,4,0.0,3.0,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.0,3.0,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.0,3.0,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,2154,10,0,6682,0,1,121
thomas-desktop,nkgen,4,0.5,2.2,4641,10,0,11819,0,1,369
thomas-desktop,nkgen,4,0.5,2.2,10000,10,0,38884,1,4,1197
thomas-desktop,nkgen,4,0.5,2.2,21544,10,0,67762,3,8,3737
thomas-desktop,nkgen,4,0.5,2.2,46415,10,0,212659,7,23,11688
thomas-desktop,nkgen,4,0.5,2.2,100000,10,0,496910,16,41,34370
thomas-desktop,nkgen,4,0.5,2.2,215443,10,0,913300,36,104,111667
thomas-desktop,nkgen,4,0.5,2.2,464158,10,0,1800498,79,218,343066
thomas-desktop,nkgen,4,0.5,2.2,1000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,2154434,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,4641588,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,10000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,21544346,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,46415888,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,100000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,2154,100,0,44864,0,1,140
thomas-desktop,nkgen,4,0.5,2.2,4641,100,0,90639,0,1,407
thomas-desktop,nkgen,4,0.5,2.2,10000,100,0,271810,1,4,1348
thomas-desktop,nkgen,4,0.5,2.2,21544,100,0,607722,3,8,3940
thomas-desktop,nkgen,4,0.5,2.2,46415,100,0,1376136,6,22,12816
thomas-desktop,nkgen,4,0.5,2.2,100000,100,0,3152176,16,40,38689
thomas-desktop,nkgen,4,0.5,2.2,215443,100,0,7150148,36,105,123318
thomas-desktop,nkgen,4,0.5,2.2,464158,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,1000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,2154434,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,4641588,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,10000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,21544346,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,46415888,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,100000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,4641,1000,0,671487,0,2,675
thomas-desktop,nkgen,4,0.5,2.2,10000,1000,0,1812759,1,4,2091
thomas-desktop,nkgen,4,0.5,2.2,21544,1000,0,4440140,3,8,5797
thomas-desktop,nkgen,4,0.5,2.2,46415,1000,0,10423172,7,22,17622
thomas-desktop,nkgen,4,0.5,2.2,100000,1000,0,25233897,16,41,49745
thomas-desktop,nkgen,4,0.5,2.2,215443,1000,0,60346963,36,103,153731
thomas-desktop,nkgen,4,0.5,2.2,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,2154,10,0,10582,0,1,126
thomas-desktop,nkgen,4,0.5,3.0,4641,10,0,22389,0,1,379
thomas-desktop,nkgen,4,0.5,3.0,10000,10,0,48941,1,4,1220
thomas-desktop,nkgen,4,0.5,3.0,21544,10,0,105357,3,8,3706
thomas-desktop,nkgen,4,0.5,3.0,46415,10,0,232179,7,22,12194
thomas-desktop,nkgen,4,0.5,3.0,100000,10,0,495048,15,41,37450
thomas-desktop,nkgen,4,0.5,3.0,215443,10,0,1071113,34,103,116177
thomas-desktop,nkgen,4,0.5,3.0,464158,10,0,2313588,74,199,344688
thomas-desktop,nkgen,4,0.5,3.0,1000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,2154434,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,4641588,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,10000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,21544346,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,46415888,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,100000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,2154,100,0,98891,0,1,165
thomas-desktop,nkgen,4,0.5,3.0,4641,100,0,228540,0,1,492
thomas-desktop,nkgen,4,0.5,3.0,10000,100,0,501682,1,4,1497
thomas-desktop,nkgen,4,0.5,3.0,21544,100,0,1047354,3,8,4278
thomas-desktop,nkgen,4,0.5,3.0,46415,100,0,2316146,6,22,13618
thomas-desktop,nkgen,4,0.5,3.0,100000,100,0,4952439,16,40,40517
thomas-desktop,nkgen,4,0.5,3.0,215443,100,0,10827989,36,104,128787
thomas-desktop,nkgen,4,0.5,3.0,464158,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,1000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,2154434,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,4641588,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,10000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,21544346,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,46415888,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,100000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,4641,1000,0,1827864,0,2,1247
thomas-desktop,nkgen,4,0.5,3.0,10000,1000,0,4378653,1,4,3527
thomas-desktop,nkgen,4,0.5,3.0,21544,1000,0,9965881,3,8,8991
thomas-desktop,nkgen,4,0.5,3.0,46415,1000,0,22441345,6,22,25608
thomas-desktop,nkgen,4,0.5,3.0,100000,1000,0,48694673,16,40,65083
thomas-desktop,nkgen,4,0.5,3.0,215443,1000,0,107292818,35,103,191111
thomas-desktop,nkgen,4,0.5,3.0,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,2154,10,0,2664,0,0,121
thomas-desktop,nkgen,4,0.9,2.2,4641,10,0,6972,0,1,359
thomas-desktop,nkgen,4,0.9,2.2,10000,10,0,16217,1,4,1093
thomas-desktop,nkgen,4,0.9,2.2,21544,10,0,36973,3,8,3397
thomas-desktop,nkgen,4,0.9,2.2,46415,10,0,112984,6,23,11279
thomas-desktop,nkgen,4,0.9,2.2,100000,10,0,246370,16,40,33875
thomas-desktop,nkgen,4,0.9,2.2,215443,10,0,588122,36,103,110591
thomas-desktop,nkgen,4,0.9,2.2,464158,10,0,1128821,78,210,335453
thomas-desktop,nkgen,4,0.9,2.2,1000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,2154434,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,4641588,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,10000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,21544346,10,0,-1,-1,-1,-1
