[CSV]host,iter,algo,n,avgDeg,alpha,T,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]thomas-desktop,1,HyperGen,100000,10,0.6,0.0,80.2642,586903,11.7381
[CSV]thomas-desktop,1,HyperGen,215443,10,0.6,0.0,176.502,1230736,11.4252
[CSV]thomas-desktop,1,HyperGen,464158,10,0.6,0.0,380.283,2346801,10.1121
[CSV]thomas-desktop,1,HyperGen,1000000,10,0.6,0.0,811.632,4960401,9.9208
[CSV]thomas-desktop,1,HyperGen,2154434,10,0.6,0.0,1523.07,10635391,9.87303
[CSV]thomas-desktop,1,HyperGen,4641588,10,0.6,0.0,3311.23,24076717,10.3743
[CSV]thomas-desktop,1,HyperGen,10000000,10,0.6,0.0,7777.51,48414439,9.68289
[CSV]thomas-desktop,1,HyperGen,21544346,10,0.6,0.0,16507,109747842,10.1881
[CSV]thomas-desktop,1,HyperGen,46415888,10,0.6,0.0,34630.1,225713562,9.7257
[CSV]thomas-desktop,1,HyperGen,100000000,10,0.6,0.0,66186.1,468010768,9.36022
[CSV]thomas-desktop,1,HyperGen,10000,100,0.6,0.0,13.2303,485951,97.1902
[CSV]thomas-desktop,1,HyperGen,10000,100,0.6,0.0,12.6316,528992,105.798
[CSV]thomas-desktop,1,HyperGen,21544,100,0.6,0.0,27.5001,1115980,103.6
[CSV]thomas-desktop,1,HyperGen,46415,100,0.6,0.0,57.279,2407772,103.75
[CSV]thomas-desktop,1,HyperGen,100000,100,0.6,0.0,115.212,5233766,104.675
[CSV]thomas-desktop,1,HyperGen,215443,100,0.6,0.0,234.949,10738503,99.6876
[CSV]thomas-desktop,1,HyperGen,464158,100,0.6,0.0,508.84,24191606,104.239
[CSV]thomas-desktop,1,HyperGen,1000000,100,0.6,0.0,1087.49,51231543,102.463
[CSV]thomas-desktop,1,HyperGen,2154434,100,0.6,0.0,2496.16,111569587,103.572
[CSV]thomas-desktop,1,HyperGen,4641588,100,0.6,0.0,5486.74,241057953,103.869
[CSV]thomas-desktop,1,HyperGen,10000000,100,0.6,0.0,11851.6,519233229,103.847
[CSV]thomas-desktop,1,HyperGen,21544346,100,0.6,0.0,22733.9,1097825411,101.913
[CSV]thomas-desktop,1,HyperGen,46415888,100,0.6,0.0,49311.8,2344390827,101.017
[CSV]thomas-desktop,1,HyperGen,100000000,100,0.6,0.0,115543,4977896437,99.5579
[CSV]thomas-desktop,1,HyperGen,21544,1000,0.6,0.0,66.7481,10540652,978.523
[CSV]thomas-desktop,1,HyperGen,46415,1000,0.6,0.0,141.317,23770691,1024.27
[CSV]thomas-desktop,1,HyperGen,100000,1000,0.6,0.0,294.851,50802823,1016.06
[CSV]thomas-desktop,1,HyperGen,215443,1000,0.6,0.0,670.927,109204490,1013.77
[CSV]thomas-desktop,1,HyperGen,464158,1000,0.6,0.0,1449.19,237722560,1024.32
[CSV]thomas-desktop,1,HyperGen,1000000,1000,0.6,0.0,2875.1,510776757,1021.55
[CSV]thomas-desktop,1,HyperGen,2154434,1000,0.6,0.0,6224.12,1110718443,1031.1
[CSV]thomas-desktop,1,HyperGen,4641588,1000,0.6,0.0,13436.3,2424675102,1044.76
[CSV]thomas-desktop,1,HyperGen,10000000,1000,0.6,0.0,28778.2,5127818502,1025.56
[CSV]thomas-desktop,1,HyperGen,21544346,1000,0.6,0.0,67009.4,10983959215,1019.66
[CSV]thomas-desktop,1,HyperGen,46415888,1000,0.6,0.0,145962,24048359475,1036.21
[CSV]thomas-desktop,1,HyperGen,10000,10,1,0.0,7.88998,50409,10.0818
[CSV]thomas-desktop,1,HyperGen,10000,10,1,0.0,7.71968,50753,10.1506
[CSV]thomas-desktop,1,HyperGen,21544,10,1,0.0,16.1871,107559,9.98505
[CSV]thomas-desktop,1,HyperGen,46415,10,1,0.0,35.1301,233508,10.0617
[CSV]thomas-desktop,1,HyperGen,100000,10,1,0.0,69.33,504572,10.0914
[CSV]thomas-desktop,1,HyperGen,215443,10,1,0.0,143.703,1082765,10.0515
[CSV]thomas-desktop,1,HyperGen,464158,10,1,0.0,300.71,2342105,10.0918
[CSV]thomas-desktop,1,HyperGen,1000000,10,1,0.0,641.756,5007951,10.0159
[CSV]thomas-desktop,1,HyperGen,2154434,10,1,0.0,1532.42,10790756,10.0173
[CSV]thomas-desktop,1,HyperGen,4641588,10,1,0.0,3201.21,23109053,9.95739
[CSV]thomas-desktop,1,HyperGen,10000000,10,1,0.0,6743.42,49922504,9.9845
[CSV]thomas-desktop,1,HyperGen,21544346,10,1,0.0,14326.4,106769176,9.91157
[CSV]thomas-desktop,1,HyperGen,46415888,10,1,0.0,31831.1,224433059,9.67053
[CSV]thomas-desktop,1,HyperGen,100000000,10,1,0.0,66069.2,458568972,9.17138
[CSV]thomas-desktop,1,HyperGen,10000,100,1,0.0,12.0279,522981,104.596
[CSV]thomas-desktop,1,HyperGen,10000,100,1,0.0,11.5408,511789,102.358
[CSV]thomas-desktop,1,HyperGen,21544,100,1,0.0,23.7167,1090200,101.207
[CSV]thomas-desktop,1,HyperGen,46415,100,1,0.0,51.3591,2372257,102.219
[CSV]thomas-desktop,1,HyperGen,100000,100,1,0.0,110.174,5121720,102.434
[CSV]thomas-desktop,1,HyperGen,215443,100,1,0.0,224.708,10929649,101.462
[CSV]thomas-desktop,1,HyperGen,464158,100,1,0.0,475.015,23670184,101.992
[CSV]thomas-desktop,1,HyperGen,1000000,100,1,0.0,1006.06,50252190,100.504
[CSV]thomas-desktop,1,HyperGen,2154434,100,1,0.0,2120.53,108569432,100.787
[CSV]thomas-desktop,1,HyperGen,4641588,100,1,0.0,4639.09,232918147,100.361
[CSV]thomas-desktop,1,HyperGen,10000000,100,1,0.0,9902.02,500473443,100.095
[CSV]thomas-desktop,1,HyperGen,21544346,100,1,0.0,21320.2,1077139856,99.9928
[CSV]thomas-desktop,1,HyperGen,46415888,100,1,0.0,46793.6,2320601606,99.9917
[CSV]thomas-desktop,1,HyperGen,100000000,100,1,0.0,98926.2,4994068174,99.8814
[CSV]thomas-desktop,1,HyperGen,21544,1000,1,0.0,69.354,11194649,1039.24
[CSV]thomas-desktop,1,HyperGen,46415,1000,1,0.0,145.399,23868421,1028.48
[CSV]thomas-desktop,1,HyperGen,100000,1000,1,0.0,303.744,52149742,1042.99
[CSV]thomas-desktop,1,HyperGen,215443,1000,1,0.0,636.552,111831422,1038.15
[CSV]thomas-desktop,1,HyperGen,464158,1000,1,0.0,1340.15,235546361,1014.94
[CSV]thomas-desktop,1,HyperGen,1000000,1000,1,0.0,2872.09,507645229,1015.29
[CSV]thomas-desktop,1,HyperGen,2154434,1000,1,0.0,6178.19,1085670586,1007.85
[CSV]thomas-desktop,1,HyperGen,4641588,1000,1,0.0,13252.1,2332838052,1005.19
[CSV]thomas-desktop,1,HyperGen,10000000,1000,1,0.0,28546.8,5027538665,1005.51
[CSV]thomas-desktop,1,HyperGen,21544346,1000,1,0.0,61138.8,10829815425,1005.35
[CSV]thomas-desktop,1,HyperGen,46415888,1000,1,0.0,132383,23264133449,1002.42
[CSV]thomas-desktop,2,HyperGen,10000,10,0.6,0.0,8.01845,51376,10.2752
[CSV]thomas-desktop,2,HyperGen,10000,10,0.6,0.0,8.27627,53018,10.6036
[CSV]thomas-desktop,2,HyperGen,21544,10,0.6,0.0,17.807,133175,12.3631
[CSV]thomas-desktop,2,HyperGen,46415,10,0.6,0.0,35.9311,225219,9.70458
[CSV]thomas-desktop,2,HyperGen,100000,10,0.6,0.0,79.4405,493380,9.8676
[CSV]thomas-desktop,2,HyperGen,215443,10,0.6,0.0,174.847,970080,9.00544
[CSV]thomas-desktop,2,HyperGen,464158,10,0.6,0.0,373.178,2418086,10.4192
[CSV]thomas-desktop,2,HyperGen,1000000,10,0.6,0.0,802.925,5619932,11.2399
[CSV]thomas-desktop,2,HyperGen,2154434,10,0.6,0.0,1516.02,10670726,9.90583
[CSV]thomas-desktop,2,HyperGen,4641588,10,0.6,0.0,3395.92,24953019,10.7519
[CSV]thomas-desktop,2,HyperGen,10000000,10,0.6,0.0,7812.99,47974849,9.59497
[CSV]thomas-desktop,2,HyperGen,21544346,10,0.6,0.0,16549.4,109946656,10.2065
[CSV]thomas-desktop,2,HyperGen,46415888,10,0.6,0.0,34320.9,221828770,9.55831
[CSV]thomas-desktop,2,HyperGen,100000000,10,0.6,0.0,66169.4,481185483,9.62371
[CSV]thomas-desktop,2,HyperGen,10000,100,0.6,0.0,13.2125,549695,109.939
[CSV]thomas-desktop,2,HyperGen,10000,100,0.6,0.0,13.0929,521348,104.27
[CSV]thomas-desktop,2,HyperGen,21544,100,0.6,0.0,27.89,1110951,103.133
[CSV]thomas-desktop,2,HyperGen,46415,100,0.6,0.0,59.1449,2374131,102.3
[CSV]thomas-desktop,2,HyperGen,100000,100,0.6,0.0,115.276,5228856,104.577
[CSV]thomas-desktop,2,HyperGen,215443,100,0.6,0.0,235.978,10882989,101.029
[CSV]thomas-desktop,2,HyperGen,464158,100,0.6,0.0,508.522,23884579,102.916
[CSV]thomas-desktop,2,HyperGen,1000000,100,0.6,0.0,1077.71,51412434,102.825
[CSV]thomas-desktop,2,HyperGen,2154434,100,0.6,0.0,2519.12,111779494,103.767
[CSV]thomas-desktop,2,HyperGen,4641588,100,0.6,0.0,5397,237957135,102.533
[CSV]thomas-desktop,2,HyperGen,10000000,100,0.6,0.0,11806.8,498143015,99.6286
[CSV]thomas-desktop,2,HyperGen,21544346,100,0.6,0.0,22803.6,1086626030,100.873
[CSV]thomas-desktop,2,HyperGen,46415888,100,0.6,0.0,49246.5,2324826690,100.174
[CSV]thomas-desktop,2,HyperGen,100000000,100,0.6,0.0,115445,5068233196,101.365
[CSV]thomas-desktop,2,HyperGen,21544,1000,0.6,0.0,65.0159,10136455,941
[CSV]thomas-desktop,2,HyperGen,46415,1000,0.6,0.0,139.365,23244824,1001.61
[CSV]thomas-desktop,2,HyperGen,100000,1000,0.6,0.0,292.963,50900780,1018.02
[CSV]thomas-desktop,2,HyperGen,215443,1000,0.6,0.0,669.034,108346260,1005.8
[CSV]thomas-desktop,2,HyperGen,464158,1000,0.6,0.0,1467.16,243200712,1047.92
[CSV]thomas-desktop,2,HyperGen,1000000,1000,0.6,0.0,2889.83,513022924,1026.05
[CSV]thomas-desktop,2,HyperGen,2154434,1000,0.6,0.0,6227.83,1114042055,1034.19
[CSV]thomas-desktop,2,HyperGen,4641588,1000,0.6,0.0,13422.2,2405672913,1036.57
[CSV]thomas-desktop,2,HyperGen,10000000,1000,0.6,0.0,28829.7,5159465736,1031.89
[CSV]thomas-desktop,2,HyperGen,21544346,1000,0.6,0.0,67040.8,11006124734,1021.72
[CSV]thomas-desktop,2,HyperGen,46415888,1000,0.6,0.0,146686,24290436754,1046.64
[CSV]thomas-desktop,2,HyperGen,10000,10,1,0.0,7.80974,50702,10.1404
[CSV]thomas-desktop,2,HyperGen,10000,10,1,0.0,8.16956,49370,9.874
[CSV]thomas-desktop,2,HyperGen,21544,10,1,0.0,17.5481,116494,10.8145
[CSV]thomas-desktop,2,HyperGen,46415,10,1,0.0,33.4991,231591,9.97914
[CSV]thomas-desktop,2,HyperGen,100000,10,1,0.0,74.3399,504182,10.0836
[CSV]thomas-desktop,2,HyperGen,215443,10,1,0.0,155.764,1091934,10.1366
[CSV]thomas-desktop,2,HyperGen,464158,10,1,0.0,308.402,2355447,10.1493
[CSV]thomas-desktop,2,HyperGen,1000000,10,1,0.0,662.739,4983367,9.96673
[CSV]thomas-desktop,2,HyperGen,2154434,10,1,0.0,1441.56,10783617,10.0106
[CSV]thomas-desktop,2,HyperGen,4641588,10,1,0.0,2977.96,23197730,9.9956
[CSV]thomas-desktop,2,HyperGen,10000000,10,1,0.0,6958.19,49920249,9.98405
[CSV]thomas-desktop,2,HyperGen,21544346,10,1,0.0,14203.3,107036611,9.9364
[CSV]thomas-desktop,2,HyperGen,46415888,10,1,0.0,30791,224171616,9.65926
[CSV]thomas-desktop,2,HyperGen,100000000,10,1,0.0,66590,458657775,9.17316
[CSV]thomas-desktop,2,HyperGen,10000,100,1,0.0,12.2425,508136,101.627
[CSV]thomas-desktop,2,HyperGen,10000,100,1,0.0,11.7986,524489,104.898
[CSV]thomas-desktop,2,HyperGen,21544,100,1,0.0,24.1121,1103122,102.406
[CSV]thomas-desktop,2,HyperGen,46415,100,1,0.0,50.4181,2379723,102.541
[CSV]thomas-desktop,2,HyperGen,100000,100,1,0.0,107.736,5143803,102.876
[CSV]thomas-desktop,2,HyperGen,215443,100,1,0.0,218.698,10991321,102.035
[CSV]thomas-desktop,2,HyperGen,464158,100,1,0.0,467.356,23367866,100.689
[CSV]thomas-desktop,2,HyperGen,1000000,100,1,0.0,1011.8,50449216,100.898
[CSV]thomas-desktop,2,HyperGen,2154434,100,1,0.0,2131.09,108128119,100.377
[CSV]thomas-desktop,2,HyperGen,4641588,100,1,0.0,4559.31,232979369,100.388
[CSV]thomas-desktop,2,HyperGen,10000000,100,1,0.0,9867.4,501568229,100.314
[CSV]thomas-desktop,2,HyperGen,21544346,100,1,0.0,21793.4,1078096690,100.082
[CSV]thomas-desktop,2,HyperGen,46415888,100,1,0.0,47430.3,2318099502,99.8839
[CSV]thomas-desktop,2,HyperGen,100000000,100,1,0.0,99743.1,4994771630,99.8954
[CSV]thomas-desktop,2,HyperGen,21544,1000,1,0.0,69.4219,11312085,1050.14
[CSV]thomas-desktop,2,HyperGen,46415,1000,1,0.0,147.856,24432973,1052.81
[CSV]thomas-desktop,2,HyperGen,100000,1000,1,0.0,298.798,51219509,1024.39
[CSV]thomas-desktop,2,HyperGen,215443,1000,1,0.0,633.532,110818798,1028.75
[CSV]thomas-desktop,2,HyperGen,464158,1000,1,0.0,1352.96,238234039,1026.52
[CSV]thomas-desktop,2,HyperGen,1000000,1000,1,0.0,2888.83,509908236,1019.82
[CSV]thomas-desktop,2,HyperGen,2154434,1000,1,0.0,6154.87,1085817456,1007.98
[CSV]thomas-desktop,2,HyperGen,4641588,1000,1,0.0,13247.7,2338016476,1007.42
[CSV]thomas-desktop,2,HyperGen,10000000,1000,1,0.0,28584.6,5020077522,1004.02
[CSV]thomas-desktop,2,HyperGen,21544346,1000,1,0.0,61313.9,10804426053,1002.99
[CSV]thomas-desktop,2,HyperGen,46415888,1000,1,0.0,132082,23255609562,1002.05
[CSV]thomas-desktop,3,HyperGen,10000,10,0.6,0.0,8.43369,61807,12.3614
[CSV]thomas-desktop,3,HyperGen,10000,10,0.6,0.0,8.58933,48271,9.6542
[CSV]thomas-desktop,3,HyperGen,21544,10,0.6,0.0,17.856,119642,11.1068
[CSV]thomas-desktop,3,HyperGen,46415,10,0.6,0.0,35.6119,220507,9.50154
[CSV]thomas-desktop,3,HyperGen,100000,10,0.6,0.0,75.1205,548074,10.9615
[CSV]thomas-desktop,3,HyperGen,215443,10,0.6,0.0,173.154,1056545,9.80812
[CSV]thomas-desktop,3,HyperGen,464158,10,0.6,0.0,372.037,2483212,10.6999
[CSV]thomas-desktop,3,HyperGen,1000000,10,0.6,0.0,797.427,4748021,9.49604
[CSV]thomas-desktop,3,HyperGen,2154434,10,0.6,0.0,1565.04,11040866,10.2494
[CSV]thomas-desktop,3,HyperGen,4641588,10,0.6,0.0,3276.29,22922053,9.87682
[CSV]thomas-desktop,3,HyperGen,10000000,10,0.6,0.0,7746.7,49902107,9.98042
[CSV]thomas-desktop,3,HyperGen,21544346,10,0.6,0.0,16515.4,106298435,9.86787
[CSV]thomas-desktop,3,HyperGen,46415888,10,0.6,0.0,34611.4,220338141,9.49408
[CSV]thomas-desktop,3,HyperGen,100000000,10,0.6,0.0,65637.1,527206083,10.5441
[CSV]thomas-desktop,3,HyperGen,10000,100,0.6,0.0,13.3825,491333,98.2666
[CSV]thomas-desktop,3,HyperGen,10000,100,0.6,0.0,12.5927,473632,94.7264
[CSV]thomas-desktop,3,HyperGen,21544,100,0.6,0.0,27.6306,1170390,108.651
[CSV]thomas-desktop,3,HyperGen,46415,100,0.6,0.0,56.877,2411456,103.908
[CSV]thomas-desktop,3,HyperGen,100000,100,0.6,0.0,114.696,5225565,104.511
[CSV]thomas-desktop,3,HyperGen,215443,100,0.6,0.0,237.793,11190490,103.884
[CSV]thomas-desktop,3,HyperGen,464158,100,0.6,0.0,501.251,24085965,103.783
[CSV]thomas-desktop,3,HyperGen,1000000,100,0.6,0.0,1077.58,52743528,105.487
[CSV]thomas-desktop,3,HyperGen,2154434,100,0.6,0.0,2516.77,111728159,103.719
[CSV]thomas-desktop,3,HyperGen,4641588,100,0.6,0.0,5390.52,237671968,102.41
[CSV]thomas-desktop,3,HyperGen,10000000,100,0.6,0.0,11713.1,489326352,97.8653
[CSV]thomas-desktop,3,HyperGen,21544346,100,0.6,0.0,22775.8,1103360615,102.427
[CSV]thomas-desktop,3,HyperGen,46415888,100,0.6,0.0,49489.8,2408018998,103.758
[CSV]thomas-desktop,3,HyperGen,100000000,100,0.6,0.0,115251,5080729660,101.615
[CSV]thomas-desktop,3,HyperGen,21544,1000,0.6,0.0,65.8476,10485660,973.418
[CSV]thomas-desktop,3,HyperGen,46415,1000,0.6,0.0,141.239,22828618,983.674
[CSV]thomas-desktop,3,HyperGen,100000,1000,0.6,0.0,304.268,52828943,1056.58
[CSV]thomas-desktop,3,HyperGen,215443,1000,0.6,0.0,671.949,110230010,1023.29
[CSV]thomas-desktop,3,HyperGen,464158,1000,0.6,0.0,1458.72,243326695,1048.46
[CSV]thomas-desktop,3,HyperGen,1000000,1000,0.6,0.0,2902.56,517164207,1034.33
[CSV]thomas-desktop,3,HyperGen,2154434,1000,0.6,0.0,6223.19,1117574682,1037.46
[CSV]thomas-desktop,3,HyperGen,4641588,1000,0.6,0.0,13564.8,2443627970,1052.93
[CSV]thomas-desktop,3,HyperGen,10000000,1000,0.6,0.0,28437.3,5016604621,1003.32
[CSV]thomas-desktop,3,HyperGen,21544346,1000,0.6,0.0,67396.9,11099874004,1030.42
[CSV]thomas-desktop,3,HyperGen,46415888,1000,0.6,0.0,145440,23911348918,1030.31
[CSV]thomas-desktop,3,HyperGen,10000,10,1,0.0,7.71947,48313,9.6626
[CSV]thomas-desktop,3,HyperGen,10000,10,1,0.0,8.20226,52305,10.461
[CSV]thomas-desktop,3,HyperGen,21544,10,1,0.0,16.7822,110401,10.2489
[CSV]thomas-desktop,3,HyperGen,46415,10,1,0.0,32.8442,234270,10.0946
